,review,sentiment
1254,i loved my day stay at the bilderberg hotel jan luyken and highly recommend it the staff was extremely friendly courteous and helpful there is not a better location for visiting the amsterdam museums to hop a tram to sites a bit more distant my room was excellent great bed and many extra amenities,1
1255,wonderful staff they were always in a good mood and made our stay a delight good clean and spacious room and great location on saturday night the street in front of our room got a little loud but nothing to unbearable would highly recommend this hotel,1
1256,the hotel is very quaint and on a beautiful quiet street easily walkable to canals van gogh museum rijksmuseum wondelpark and anne frank house staff is very friendly and accommodating the rooms were small as expected but clean and comfortable worked well the breakfast was delicious eggs bacon cold smoked meats and cheeses fruit cereal breads etc the bartender was very friendly and wines by the glass reasonably priced,1
1258,we stayed one night before our cruise train from airport to centraal station then ten minute walk with our rolling luggage super location for walk around sight seeing canal boats nearby many nice restaurants and coffee houses very extensive breakfast buffet plus cooked to order selections easy fifteen minutes walk to cruise terminal the hotel staff is accustomed to cruisers and are available to help get your cruise bag tags securely fastened to your bags very comfortable bedding and quiet rooms though right near everything,1
1259,very good and clean hotel in the middle of the center the reception is trendy and fancy decorated the rooms are clean and quiet what is important in the center of amsterdam there is also a water boiler in the room,1
1260,nice hotel downtown of amsterdam close to many places and nice museums you really enjoy spend time in this nice hotelgreat service and beautiful rooms everything it walking distance thanks marriott,1
1262,very good location for our first trip to amsterdam super easy to find your way to many attractions walking from here and just a quick walk to the main train bus station water taxis also here for trips farther out note that the concierge has tickets on hand to seemingly all of the major tourist venues which can save time and money fair amount of decent dining options nearby as well rooms are above average for europe though you can hear some street noise very good lounge for rewards members,1
1263,hotel is nicely appointed and rooms are clean and modern except for the most important detail of them all room has no air conditioning we stopped in at the desk on three separate occasions to complain about how hot the room is and each time was told that it would be fixed only to find out right before bedtime that our room is one of the rooms that actually does not have air conditioning probably my miserable night in a very expensive hotel drenched in sweat and i travel a lot no excuse for letting out a room in summer with no air conditioning while it has a great location and pleasant staff this detail alone makes me put it on the never in summer months list,0
1264,we stayed here as part of our pre cruise tour very centrally located to the tram and walking distance to the square rooms were spacious and clean breakfast has a very good selection of items the concierge was very helpful with providing tickets to the tram museum as well as great suggestions on what to see and do,1
1265,although amsterdam is easy to navigate by foot this location was terrific it is close to the train station and tram lines the rooms are unique at least in the part where we stayed it appears that they have bought and renovated old houses and they have done a terrific job there are lots of restaurants very close the staff were also terrific and helped us with directions restaurant suggestions and tickets to museums,1
1266,this hotel is located in the old kinda part of downtown amsterdam great location near canal and train station walking distance to a lot of shopping restaurants are very close to hotel as had breakfast included but dinner was available at this hotel this month i guess or so rooms are clean but there is a lot of dust on the night stands the price is a bit high we had a room with queen bed for euro per is good,1
1267,the hotel is of a high standard rooms are small but very comfortable and equipped to a very good standard excellent breakfast with high level service the internet works well in all parts of the hotel the hotel location is excellent and the surroundings are full of restaurants shops and all the needs of the spoiled tourist,1
1268,great view of ronde lutherse kerk just across the street from our floor room the hotel was perfectly fine room with a comfortable bed the worked great expect plenty of tour groups and americans we were very pleased that we were able to check in early before after a long overnight flight from the us i suppose we were lucky that a room was available at that time but it probably did hurt to check in on the mobile app as an elite gold marriott member,1
1269,what a nice hotel the beds and linens are top notch the hotel itself carpet and halls are a but dated but the staff makes up for this every restaurant recommendation they gave us were perfect indian dutch italian we asked for directions to the museum and got roundtrip street car tickets right there as well as museum reservations as well this btw saved us countless hours in line at the van gogh museum another thing they recommended a great bike rental company which we used and the great doorman of our hotel as we rode by let us know our bike seats were too low and he came across the street to adjust them for us i regret that i forget his name but we gave him credit for us looking like locals all the other tourists riding around with their bike seats at the same level as their knees their personnel in the club level happy hour lounge are delightful it a bit warm in there though breakfast is also pleasant thank you,1
1270,fabulous location great staff wonderful restaurant and cafe best part was the location close to canals old amsterdam with good walking streets shops and restaurants only complaint very old mattress and uncomfortable bed stayed three nights and did sleep well,1
1271,location is very close to the train station but far enough away so do feel like you near a train station beds super comfortable and the gym is like a spa water fresh fruit towels great equipment and empty we asked for a quiet room which had a horrible view but it was literally what we asked for super quiet wifi is in the rooms free in the lobby ac works excellent we were sleeping in a fridge our only qualm was a super slow but we certainly were as upset as some of the people in line around us you on vacation people would definitely stay again,1
1272,great service good room size good breakfast within walking distance of everything you want to see in amsterdam was smooth and concierge was efficient and courteous good restaurants nearby i stay again,1
1273,stayed here in june for a business meeting i am weary of hotel rooms in amsterdam they are usually space constrained but this this was huge compared to the other hotels i have stayed in amsterdam just avoid staying in rooms that are located on the high street gets noisy at buffet is the usual but well made i had a couple of meals in room not particularly impressed never been in amsterdam anyway albeit maybe my experience has been limited a very good hotel much better than double tree which other colleagues stayed at and even has better rating on tripadvisor,1
1274,this hotel is close to everything a traveler needs but be careful if you follow the direction by foot provided by hotel web from central station the direction is designed for local people who is familiar with their surrounding but it s not easy to follow as a foreigner the service is very good the concierges are very helpful one block from the hotel is a tourist street full of small restaurant and souvenir shops and the price are less than in the major shopping area two blocks from the hotel full of stores for local such as flower shop super market my friend and i stay in this hotel for two nights and we do appreciate the convenience of the location,1
1275,stayed here one night and was impressed with their service the kind of service marriott was always known for we been disappointed with other properties the last few years this one stood out for its employees and the very pleasant room clearly they train their employees well the location is very central an easy walk to much of what the city has to offer had a problem with the bill when we checked out but it seems to have been handled quite seamlessly,1
1276,we spent two nights at the marriott renaissance amsterdam prior to a river cruise the hotel was easy to find from the central train station took a direct train from the airport we arrived early morning and our room was not ready but we hung out in the executive lounge which offered snacks coffee and free internet the hotel rooms are very nice spacious and clean the bed was super comfortable and the shower was great the front desk staff were very helpful pleasant we walked everywhere the hotel is in a very central location i highly recommend this hotel and i would stay there again,1
1277,nice rooms great location wonderful breakfast the staff is also quite friendly and helpful i would absolutely stay there again it is part of the marriott family it is an easy walk from centraal station where you arrive by train from the airport,1
1278,we stayed at this hotel one n night before boarding a river cruise we received a platinum upgrade the room was nice with a courtyard view this hotel also was great in communicating with me as i had luggage shipped there pre arrival through luggage forward i can not fault the only complaint is that it was hard to find a seat in the executive lounge and it was difficult to get food there must have been a lot of platinum members when we were there,1
1279,we stayed in this hotel as part of a tour group the rooms were large about the same size as a us hotel room clean and well organized hotel is in a good location only a brief walk from the main metro station that will take you most places within the city breakfast was amazing with a big variety and good quality concierge was also very helpful and willing to help i would stay here again no question only real downside was how busy the place was,1
1280,we stayed at the renaissance as part of our post trip extension to a viking cruise the staff was very courteous and extremely helpful the rooms were very nice and however our room was at the front of the hotel on the second floor and we could hear everything happening in the street below us all night long horns blowing people talking etc the location is very convenient for but ask for a room in the back of the hotel the scenery outside your window might not be the best but at least you will get some sleep at night,1
1281,nice clean hotel and good location room was clean and good amenities in the room minute walk from amsterdam square plenty of bars and eateries near by to the hotel only drawback on the room was the ceiling was quite low in our suite and if you over then you will bang your head on the wooden beams around the room,1
1282,hotel located at a very convenient place down town old but refurbished building clean facilities with modern decoration in lobbies and restaurant my personal opinion is that the hotel is overpriced comparing its level of services and image with similar hotels in big european cities,1
1283,as location is ideal hotel staff is very friendly check in was painless check out was automatic room was clean had electric kettle and note they should have also water and some creamer for the coffee by the way room was small but adequate only thing was that i could hear the people in the room next to me and needed ear plugs the walls seem to be quite thin if you luck out and get loud you could be in trouble did not take breakfast as it was very pricey shower was actually a bathtub with a shower water pressure was on the weak side no robe provided bed was comfortable price reasonable worked fine,1
1284,the renaissance in amsterdam is incredibly well located and convenient for anything you might want to do in the city i recently stayed there with my wife and daughters for two days we were able to easily walk to all of the things we want to do and see this included the anne frank house the floating flower market the portuguese synagogue and the red light district we also were a very easy minute walk from the pizza canal cruise that we took the hotel is up to date with top notch amenities the main restaurant looks great although we did eat there we did enjoy drinks and snacks in the bar and the outdoor cafe our rooms were well appointed and fairly large the beds were quite comfortable the hotel staff was friendly attentive and incredibly helpful with directions and restaurant reservations highly recommend this hotel,1
1285,we are marriott people so for our first visit to amsterdam it was going to be a marriott hotel we could decide between the marriott in the city center or the renaissance i read all the trip advisor reviews finally we chose the renaissance and i am so glad we did the location is just great we walked to the anne frank house and to the canal boat ride the management and staff were just top notch we were celebrating a wedding anniversary and we were upgraded to a wonderful suite the royal suite i think it was room ask for it the club lounge was great the restaurant for breakfast was great ca say enough about how we enjoyed this marriott property,1
1288,we stayed at this hotel for a short break in december and it was brilliant the room was perfect the beds were so comfortable and the hotel staff were so helpful could ask for better service we asked the concierge for a recommendation for dinner not only did they recommend a beautiful restaurant i wish i could remember the name of but they also called and got us a table we knew we were in for a treat the minute we walked through the door it was an italian restaurant just across the road from the hotel on the main road in whole a wonderful stay convenient for everywhere in amsterdam,1
1289,overall a good experience location is great and the concierge was very helpful and recommended excellent restaurants the first drawback was they put us in room and it was very noisy it was as if the window was wide open even thought it were closed it was a very active party weekend in the city so there was no way to sleep with the noise we requested another room which they provided with no question i feel from their response that they know these are a noisy block of rooms and they anticipated the room change request also we had drinks in the bar a few evenings and the services was slow no refill requests from the waiter and we had to hunt him down to pay the bill but generally a good hotel and we wold stay there again,1
1290,i have stayed at this hotel on trips to amsterdam and i love it it is within an easy walk from centraal also is in a quiet location yet is easily accessible to a lot of the major tourist sights either by walking or tram the concierge room was excellent also the hotel was very accommodating to get me into my room as fast as possible after my flight i highly recommend this hotel and will definitely stay here on my next trip to amsterdam,1
1291,the hotel was really clean but never left enough towels the turndown service was a hit or miss the hotel staff was very friendly except the hotel bartender that would never visit our table to see if we wanted more drinks the breakfast buffet was very tasty but for some reason we kept getting invited to the preferred lounge it was a very small buffet compared to the main buffet the hotel is very centrally located excellent spot we would stay at this hotel on our next visit,1
1292,this is a fantastic high standard hotel located in one of the best prime locations in amsterdam which can be rare to find in city towns of amsterdam very clean rooms were great and good size local to many attractions at pretty much walking distance and located in an area you wo get bored of day or night staff are friendly and polite other stayers were also nice and polite no hassle or trouble local area is also pretty much safe and quiet in the night can be a little expensive but if you look out for deals you can catch yourself a great value trip no complaints would ideally like to be always staying in a hotel like this for european destinations,1
1293,i stayed here in july while in amsterdam the location of the hotel is great it is within walking distance to almost everything the staff was helpful and attentive the room was clean in my opinion the finishes in the room were a little below what i would expect from a star hotel or a renaissance hotel in the us but it was too big of a deal and the made up for executive lounge was well maintained and served a good variety of food throughout the in all a good stay,1
1294,needed a hotel for a weekend in amsterdam the services had to include at least a wifi network good enough to work from this was a good booking was made via the website which is a little flashy but extremely efficient if you want to make a booking it also helps if you are a member of the loyalty the hotel in walking distance of central station was easy and was efficient our wish for a particular type of room was also granted as we were very early to check wifi was good enough to do one last over as well and that got work out of the and bed were excellent marriott quality as did not try breakfast but had ours a the koepelcafe and at lpqnl both just around the corner the koepelcafe is part of the hotel so you can even charge it to the room on this rainy weekend the hotel lounge with firepace also came in handy the concierge desk was able to arrange a for us on sunday it rained but those boats are covered checkout was easy and we could leave the luggage in store until our departure in all a good hotel for a weekend in amsterdam,1
1295,the renaissance amsterdam does what it says it gon na do the hotel is super design is very nice modern efficient the rooms are clean but low water pressure in the shower and the sink extremely slow was above average nice of the staff very friendly especially the a bit generic but that exactly what we a warning it is heavily used by american tour groups so it can get quite chaotic in the lobby and at breakfast,1
1296,my wife and i were booked for five days at this hotel because it was the conference venue for an event at which i was speaking we were also sponsors of this event well our visit was a farce from start to finish largely due to this incredibly inept we booked months in advance and were relegated to a tiny room on the outside of the sixth floor as we were on the outside perimeter of the building the walls were slanted just under the roof as such it was very difficult for two people to move around in this small room and we had to do this for five nights even worse the bed was simply too small for two people i measured it to under cm my wife and i were constantly pushing each other over the side during the night we asked to be moved but the hotel apparently had no other rooms curiously a colleague booked a room at a remarkably better rate about a month before the conference and had a spacious room on the third floor with a big bed and two chairs she arrived a day later than we did i had to send some documents to the united states and needed a fedex envelope the reception said there was no business center but i should talk to the concierge the concierge referred me to the business center one flight down the business center said the fedex envelopes could be obtained from the,0
1297,this hotel typically caters to business travelers although i was on an extended family vacation i wanted to try this property given its wonderful central location near the railroad station we had friends near rotterdam whom we visited using the speedy and comfortable trains available in the netherlands generally the hotel fully met my expectations the service was excellent and the hotel had a special room for its elite travelers that served a full delicious breakfast as well as snacks later in the day the room was somewhat problematic in one area we could not obtain a comfortably cool temperature during the first two days of our four day stay the temperature in amsterdam was unseasonably warm and humid during our stay when i brought the problem to the attention of the hotel staff their initial response was to give us a portable fan which helped somewhat but did not give us the level of comfort that we were hoping for finally on the third day after insisting that the room was still too warm we received a visit from a building engineer who fixed the problem and we enjoyed the room which had a very comfortable bed and an excellent shower during the remainder of our stay i would recommend this hotel although i would also suggest strongly advocating for quick action if you find the temperature of your hotel room not to your liking,1
1298,a bit of a wild duck definitely a tourist hotel lots of retired americans and people with kids floors are big so the elevators bring loads of people through the halls just use ear plugs and put a towel under the gap of the door and you will be fine rooms are either smaller or a bit greater club is great restaurant is bad bar is awesome concierge and staff are wonderful location is amazing price is good i say go but keep the things above in mind i stayed there on business for more than weeks,1
1299,my wife and i stayed in july for nights the room was nice but not very clean the coffee cups had been cleaned since the last guests and the mini bar food was covered in dust we had a picnic in vondel park and requested a couple of forks and spoons from the staff but they would not help us and told us we had to go to the supermarket to get them we also asked the front desk to mail out a postcard for us already had postage just needed to be dropped in the mailbox and it was never biggest issue i had was with the way they handle do not disturb we were out late and wanted to sleep in so we switched on the do not disturb light this was days out of our there instead of housekeeping just skipping our room they had the front desk call us we were trying to sleep hence do not disturb but they insisted on double checking that we did want to be disturbed this is the opposite of what the phrase do not disturb means,0
1300,my wife and i stayed here last weekend just to get away for a couple wow tara on the main desk is a legend after the free upgrade to the honeymoon tower suite and complementary bubbly and chocolates all within the first moments of the staff refusing to take tips and all making you feel very location with views of the vodel park main entrance and leidsplien directly oppisite the main holland casino just off the main hussle leidsplien will be using this hotel again in the future,1
1301,my wife and i spent four nights at the park hotel and enjoyed the stay the hotel is very clean modern and quite it is a block from vondelpark and very convenient to many other attractions and the trams are handy and easy to use for more distant attractions bed was very comfortable bathroom was spotless and well stocked with towels and toiletries very diverse only in amsterdam range of items for sale in the room we did partake staff members were all very friendly and and out was a breeze we checked in early and left our bags until later it did rain a bit while we were there but hotel provided umbrellas for guests great place to relax and enjoy amsterdam,1
1302,the hotel is on a main bus and tram route the rooms are well appointed with a view over the city the staff were most helpful and booking to all the museums was made so easy walking amsterdam from this central hotel was a pleasure,1
1303,efficient pick up and check in front desk staff were helpful in directions and also made the effort to arrange a food box when i need to go on an early train trip before their breakfast starts the room is really clean well and newly designed and compact hotel breakfast was fantastic enables a few choices of different savoury and sweet staff at hotel breakfast always so friendly early in the morning near to museums as well as tram stops which were really convenient when i go for my conference or walk around the city would definitely stay at this hotel again the next time i visit amsterdam,1
1304,nice rooms and excellent location can be a bit noisy if room is facing the main street clean room friendly staffeasy access to majority of attractions and restaurants nearby location is key so i highly recommend this hotel,1
1305,i stayed here in the of july and was disappointed at the approach of the hotel my colleague and i used the hotel tonight app to book the hotel we paid usd to book the hotel on the same morning which i though was a good deal considering the lovely location of the hotel at the time of check in we had to pay an additional euros to get single beds instead of sharing a bed and were told that we were being upgraded room was small and not worth the additional money or upgrade check out time was noon and i had an evening flight the next day i therefore wanted to request for a late check out i asked if i could come back at pm from my meeting and change in the room and leave the hotel at pm the receptionist said she would check with her superiors and call me back response was that they wanted an additional euros for each extra hour they seemed extremely opportunistic at every stage and not the sort of experience that leaves a good taste bell boys were good,0
1306,the paul hotel is in a wonderful location a short walk to the museum district great restaurants and nightlife our room faced one of the canals which we loved canal cruises are offered right across the street and you can even buy tickets at the hotel at a discounted rate hotel staff super friendly and helpful will definitely stay here again,1
1307,the park hotel is located on a canal within a block of the rijksmuseum van gogh museum and the iconic i amsterdam a street stop is within a block and vondel park and leidseplein are both easy walking distance the hotel itself is extremely well kept we were in a room facing the street behind the hotel and accessed by an elevator past the lobby the room was a little unusual but surprisingly modern with a really comfortable bed it was very warm during the weeks we in amsterdam and the worked very well hotel staff was excellent,1
1309,this hotel is in the middle of the mix in amsterdam it is walking distance to most things but also a quick tram or bus ride to other areas the hotel itself is modern with a cool hip vibe the room was on the small side but it had everything one would need the staff here is great,1
1310,the hotel is fully up to date room was large enough and nicely decorated we looked out on the is right next to the hotel and the top musuems are a few blocks away close to leidesplein which has many bars restaurants coffee shops etc trams and bus transport are convenient good experience,1
1311,nice budget hotel very comfy bed good collection of tv stations limited complimentary water bottle in the room not that it matters unless you do like tap nice staff and great lobby to relax it is very central so easy to go to many places and also next door to the shopping area and there is a park next door which i will highly in all i will recommend it,1
1312,we stayed here for a few nights a year ago we loved the location right near to the museum and the canal boat trip loved the local people they were so friendly and helpful the hotel was quirky and the room was clean and big enough with a comfy bed the breakfast was vast and so enjoyable in a great spacious restaurant the town was beautiful with large squares and outdoor dinning with great restaurants and coffee shops i love holland,1
1313,be careful of not getting what you booked i was given a room with single beds when i booked a despite many rooms still being available on this night i was told it was my problem and i have to pay to upgrade if i wanted a bed according to the front desk they had changed my room at some time between my booking and my arrival,0
1315,this was a totally positive experience from early no problem store your bags to the sublime view across the city from floor to the facilities in the room especially bathroom get those dimmerlights for navigating in the dark but my admiration is especially warm for the breakfast team professional yet totally convincingly concerned for our every need everyone looked genuinely happy to help and contribution apparently i was first to request a strawberry jam styled pancake i loved it so why not try it and the chilled apples in a bowl on every landing thoughtfulthe park will always be in my top for local tips message the flying engishman budget air,1
1316,we chose the park hotel because of its proximity to the museum and antique district we were not disappointed a special thank you to the staff who were quite accommodating and friendly it was quite helpful that they have a parking garage at the property also the breakfast was delightful,1
1317,walking distance to major museums a great park and the canal cruise is right across the street we stayed one night after our cruise the room is spacious we had a nice view of the canal the coffee maker worked well wifi is free but make sure to bring your own adaptor for switch otherwise there is no place to plug a usa charger they did not have one at the reception we could purchase one for if we wishedthey stored our two suitcases for us for the night the breakfast was not included and was expensive,1
1319,we really disappointed with service here especially the night manager was so rude to we arrived hotel too early by accidentally at but we have reservation on that day we already noticed that check in time at and we are pleased to pay for early check in unfortunately hotel is fully booked i moved to sit at the lobby to seeking for other hotel for that night but the night manager not even allow us to have a sit in the night which is outside as we stayed this hotel before our luggage still in their storage room he said that he didnt know us i already informed my previous room no coz he not even allow us to use toilet as well moreover he keep threaten us if we still sitting in the hotel he will call police and cancel our booking after that a security guy came to us he was recommended us to go to the train station which is public area and everyone can have a sit there it so funny right see how your staff treated us,0
1321,park hotel is centrally located it close enough to walk to the red light district approximately minutes or you can take the tram euros the hotel is near the van gough museum and shopping the rooms are very clean the staff super friendly and helpful i strongly recommend this hotel for its exceptional service professional staff and reasonable price you can take the bus from the airport euros it leaves you blocks from the hotel approximately minute bus ride a taxi from the airport will cost euros,1
1322,just spent nights here with my teenage daughter great location and hotel staff in reception wonderful the living room concept really works and a very pleasant place to sit and relax the macaroons from the jewellery bar were delicious bike hire cheap and decent bikes thoroughly recommend this hotel,1
1323,we had a wonderful stay in this hotel i noticed that a lot of reviews mentioned the hotel room that has a small bathroom that is part of the room please read the room descriptions when booking your stay we read the descriptions and realized we did not want the smaller bathroom therefore we booked the slightly larger room at a slightly higher price the cost of this room was still excellent and our room was very comfortable we overheard a couple in the lobby expressing concern about the smaller room and the staff member was very nice and offered to change their room to the larger room for just the small cost difference my sister and her husband stayed in the smaller room and the size did bother them the location of this hotel is perfect we were so excited to see all the art museums we could have walked everywhere we wanted to go but i sprained my ankle the first day we were so close to the tram stop that i did not miss out on any of the touring even with my injury we did have to use any transportation one day to sum up the location is superb the staff was friendly and the room was clean and comfortable,1
1325,true dutch hospitality clean rooms good location helpful staff great breakfasts i highly recommend this place the stairs are steep i was on the floor and it was quite the workout but i still recommend this,1
1327,very nice hotel in the central parts of amsterdam it a hotel with personality and good atmosphere you are welcomed by an armor in the reception and there are some collections of other nice things to look at in the lounge we had one of the rooms on top floor so there was a few steps to climb i the steep and narrow stairs but that is okay when you know it and are in kondition to do it no lifts available the breakfast room is bathing in sunshine if it not cloudy of course and there is a just what you need breakfast to choose from as we say in sweden lagom we are very happy to have found this hotel and if we return to amsterdam we will stay at this hotel again,1
1328,we had a lovely stay at the wiechmann hotel we loved the world charm throughout this hotel our rooms were full of antique furniture which made you feel like you were really in historic amsterdam we booked canal view rooms and loved seeing the boats travelling the canals breakfast had an excellent selection to cater for all tastes this is a family run establishment and the staff are so very helpful with everything the hotel is an easy walk to the main tourist loved our stay here we would definitely stay here again,1
1330,we stayed in the weichmann hotel for several nights with canal view on the second floor the hotel and room were charming and comfortable everyone working at the front desk was friendly and they helped with any questions we asked the location is convenient for walking anywhere in central amsterdam there is a grocery store around the corner as well as many bars and restaurants nearby the room was huge and had a beautiful we stayed in the weichmann hotel for several nights with canal view on the second floor the hotel and room were charming and comfortable everyone working at the front desk was friendly and they helped with any questions we asked the location is convenient for walking anywhere in central amsterdam there is a grocery store around the corner as well as many bars and restaurants nearby the room was huge and had a beautiful view through several windows of the streets and canals breakfast was included with the room and it was convenient and of good quality the decor was traditional and comfortable with a feel i would definitely stay at the weichmann if returning to amsterdam especially if i would be able to have a room again the table in the room was a perfect place to sit with the windows open relax in the evenings after a busy day of touring and watch the people of amsterdam pass by by bike and through several windows of the streets and canals breakfast was included with,1
1331,the hotel is located at the opposite of sloterdijk station the location is very good as far as you have fast access to the center of the city by using tram or bus the station is less than min walking from the hotel during the night it is very quiet the rooms are large and clean staff is friendly,1
1333,hotel is very new and modern only mins walk from the sloterdijk station if you want to go to downtown only station from amsterdam central to sloterdijk almost every train to other city always pass this spot very good breakfast and it a must that you need to try staffs are friendly attentive and caring only one thing we miss is to visit the rooftop bar the gym is also good and hours room is big and very comfortable maid is also nice we stayed in the dutch maid is kind and attentive she cleans our room immediately when we asked her to do even it too late to clean as we woke up so late this is a compliment for her if i have a chance to come back to amsterdam again i will stay here again,1
1334,this hotel was simply perfect i could not find a fault if i tried location was great just a short walk to the station and one stop into amsterdam central the hotel has been beautifully done up and had a gorgeous seating area with fire in the reception where you can check in and print off your boarding passes with ease at no cost the rooms were quiet comfortable and had everything you needed including iron hairdryer toiletries the staff were friendly helpful and made you feel instantly welcome,1
1335,stayed here for a nights it a good cheaper alternative than staying in the middle of amsterdam the hotel is very modern and clean it a minute walk to the train station trains run every few minutes to the centraal station it in between the centraal station and the airport it suited our needs but would recommend if you plan on partying past in amsterdam when the trains stop running as you will need to catch a taxi back,1
1336,one of the best mercure hotels i have stayed in spacious rooms clean hotel close to the station close to the central station very easy to reach from the airport friendly and considerate staff nice breakfast spread will be back,1
1337,very nice and polite service always with a smile were able to arrange gluten free bread for breakfast which was a big bed great breakfast and quiet would definitley recommend thanks for a great stay,1
1339,i did not have one good nights sleep at this hotel and i was there for nights for a work course the mattresses are tiny i had two single mattresses put together to make a double bed they caved in the middle meaning i could not sleep in a flat position i made a complaint to reception and housekeeping told me that the mattresses had not been zipped up properly i tried the newly zipped mattresses the next night and they still caved in the middle i asked to change rooms and they told me they were full despite there being clear room availability online it was quite stressful because seemed to want to help and apparently is its a known issue that people accept so i just turned the mattresses degrees so at least they would cave in the middle but they were too short for the bed which brought its own issues given that a hotel should be geared up to ensuring its guests get good sleep i rate this as terrible a couple of my colleagues had exactly the same issues as me and the hotel did resolve it for them either no one checked in on me and when i mentioned it again on check out my time by this point the receptionist just said it was too late to doing anything unbelievable hence this review i would hate anyone to have the same experience as me and i would never book a mercure the rooms,0
1340,fantastic hotel great staff had great sound proofing black out curtains and welcome you receive and the atmosphere of this hotel makes the my view the best hotel due to having the best now really are excellent also and relaxing,1
1342,stayed in swissotel amsterdam for nights perfect location to go around are clean and nice desk is friendly and accommodating to get an early check in would return again to the hotel,1
1343,my recent stay at swissotel amsterdam was made extra special by the duty manager albert hammerseth who went above and beyond to assist in making my stay both enjoyable and easy albert went out of his way and very kindly provided a room upgrade on arrival and also greatly assisted to ensure my laundry was arranged in a short timeframe the hotel is also in a great location adjacent to adam square,1
1344,fantastic hotel with great location were wonderful and room great fi was arrived early and they gave us our room at am and also was given a room also receive chocolates and a thank you for booking direct with the hotel,1
1345,my wife and i recently paid another visit to amsterdam staying at the swissotel on the damrak right next to dam square the hotel has recently had some renovations especially the restaurant which to me is modern dutch and very nice we stayed in a select room which was also recently renovated and had a terrific bathroom with a rain shower which i loved and like the rest of the room was kept spotless the one downside was i found the room on the small side with hardly enough room for my wife and i to pass each other between the bed and the desk but we soon got into a routine speaking about the bed which was very huge and comfortable but boy was it high i recon about feet there was even a menu for your pillows also there was no need to close the curtains just press a button and it was done we were there for an anniversary break and the hotel gave us a curtesy bottle of bubbly which was very much appreciated i had to check in online for our return flights but for some reason i couldn t complete this but the concierge called albert managed to do this for us saving time at the airport another great service from the very helpful staff at this hotel is in the perfect location for exploring the city there are bars restaurants shops red light area all within walking distance and believe me it s,1
1346,we had a better room last visit same price for this room we had to keep the curtains closed all the time as the general public shopping at the h m store next door looked straight in to our window as they left the store approx away saying that the room was very well kept serviced every day no complaints there the staff as always were very friendly helpful and courteous no complaints there at all the breakfast room was very well stocked with all types of food small complaint with the hot food it was more often cold all in all i still think it is a class hotel but have marked it down for the reasons noted above i will still go back next year,1
1347,my wife and i selected the swissotel amsterdam primarily for it location in the heart of the city overlooking dam square the hotel is only minutes walk from amsterdam centraal station and due to flight times we arrived before the hotel pm check in this was no problem to the hotel and reception staff in particular we had a coffee and our room was ready within an hour and what a room our room window overlooked dam square with the benefits that brings whilst travelling for work i have stayed in some wonderful hotels in numerous countries but could only describe our room facilities as tremendous extra spacious room with flat screen tv excellent simple wifi connection comfortable modern furnishings with ample storage facilities wonderfully comfortable extra king size bed spacious luxurious bathroom with separate shower and bath ample luxurious towels and complimentary toiletries i must praise the reception staff rob in particular who could not have been more helpful on numerous occasions his assistance and knowledge were a great help we made a great choice and had an excellent weekend break,1
1348,we needed to stay in amsterdam for night on the way from belgium back home in hong kong we chose swissotel because of good experience with them in other countries and because of the location we would definitely recommend this hotel,1
1349,overall this is a fine hotel the rooms are comfortable clean and attractive the bathrooms while not large are nice indeed a great shower and easily accessible the bed was large and quite comfortable only thing that keeps this from being a is that while helpful staff attitudes always felt like they were doing you a favor by engaging you i asked for help on a transportation issue at one point and got the distinct feeling that i was asking for something completely outrageous which i was and i really did need to be reminded four times that smoking was not allowed in guest rooms i do smoke never have to be perfectly fair the concierge did give me a really great recommendation for a restaurant for dinner perhaps on balance that makes it other comment i make on this is that if you book this hotel please keep in mind that it is quite literally right on dam square and that means that once you walk out the door you in the middle of a massive flow of people particularly during peak summer tourist season upside you a five minute walk from pretty much anywhere in amsterdam including centraal station,1
1350,my work booked me here during a recent visit to amsterdam on the basis it was a quality hotel close to centrale railway and it certainly is rooms have recently been refurbished and are very comfortable although my room was not spacious just enough room to walk around the king size bed and open wardrobe door bathroom was small and lacked hooks to hang anything on but shower was fabulous a nespresso machine bathrobe slippers and ironing equipment all provided room was quiet with good black out blinds staff were pleasant and very helpful when i needed them to follow up a problem breakfast was great and the staff there were delightful,1
