,review,sentiment
827,hotel was quite old and did look as advertised on the pictures for the price and the rate would have expected way better accommodation the rooms also smelled a lot of cigarette mattress was not comfortable at all,0
828,we stayed one night as a stopover before heading to spetses so did get to make use of any of the hotels facilities spa rooftop pool etc the location in elevated upmarket kolonaki suited our purpose as we were looking to explore the city this time whilst not far from town this area does offer a breather from the full scale madness of central athens we were warmly welcomed found the front desk crew to be outstandingly helpful efficient our room was in the new eco chic wing was spacious enough pleasantly but modestly decorated in a muted palette of beige white airy light with a balcony but not much of a view we slept well suffered no noise pollution the bathroom was fitted out in contemporary minimal style was fine though the silly vase like basin is a classic case of form over function we did eat as there is a superb restaurant right next door but we did have drinks in the floor bar the views are astounding surely the best in the city drinks are pricey for the privilege of such vistas but it worth a visit decor is a little dated up here as is the case in many other areas of the hotel from a decor perspective the hotel struggles to scrape a star rating for the price paid though i was more then happy with our choice the fantastic views excellent staff made it a winner for our brief visit,1
829,this is a fantastic hotel it has an incomparable view of athens please see our pictures from the breakfast buffet the facility is top notch the rooms are spacious the facility is modern the pool breathtaking and the staff is first class my only complaint is that is sits on the largest hill in athens and it is a long way from most of the tourist sites it was not that big a deal to us but if you decide to walk to any major attraction i recommend taking a cab back to the hotel it is a long walk,1
830,fantastic location great staff amazing views from room rooftop pool restaurant breakfast and great wifi this is our third stay with the family and it our place of choice when visiting athens,1
832,poor room very little with old furnitures old bed dirty walls small armchairs terrible views the swimming pool is not adequate for a star hotel the terrace is very poor it has a lot of possibilities the restaurant and specially the bar is very very expensive only the employees and the views from the restaurant save the assessment,0
833,breathtaking views from both the pool and the breakfast room over the acropolis and whole city of athens makes this property a great choice we liked the fact that it was out of the crazy of athens and set in the upmarket kolonaki district but it did mean taxis as walking in the soaring heat of july was just not an option it was a minute walk down hill to syntagma square which was a surprise as the hotel blurb states but that said taxis in and around athens are well priced so a taxi to the plaka was euros the rooms are not big but have all you need including a little balcony the beds are huge and comfortable but without question the highlight is breakfast because to be able to sit outside and enjoy a great feed with the best view ever was unbeatable,1
834,i had a short stay here the rooms were small and comfy slippers and a robe were provided the check in and check out process was quick and easy they were very helpful in securing an early morning taxi for me to the airport i was disappointed that breakfast was not included in the room rate,1
836,what a fantastic find this hotel was this modern hotel is exceptional value with modern rooms and helpful staff the highlight was the rooftop pool and bar wihch felt like an oasis with its wonderful views to the acropolis,1
837,we spent a in this hotel which is very convenient as many things are in walking welcome from the staff and a very good level for the rooms cleaned and nicely prepared the best thing is to enjoy a dinner at the rooftop enjoying the night view to the acropolis and its monuments food are excellent as sure you get a room with a view on the inner court you will have absolute silence the ac in our room was too efficient as it could not be regulated so i had to ask for extra blankets knowing it was outside,1
838,whilst the novotel did say it is in central it is out of the central zone for cabs the area surrounding the novotel may have been great in its day but at the moment it is in transition more of the less lovely parts of athens hookers addicts and homeless all harmless but none the less a difficult conversation with the younger members of the family about why these people had no home to go to,1
839,this hotel was clean the beds were comfortable the breakfast was plentiful and the rooftop was amazing however it is located in a ghetto with drug dealers and users all around if you want a hotel where you can walk around outside this is not the place to stay if you okay taking a taxi to go everywhere then this is a great choice,1
840,friendly clean quick metro ride to major sites despite the fact that the area is too pretty i never felt unsafe in the evening it gets stars for the stunning view of the parthenon from the rooftop bar pool area,1
841,great hotel less so staff was wonderful food and pool area wonderful centrally located but a shady area we walked to dinner one night met some interesting types taxi back i would stay here again knowing the area know but is not appealing as graffiti and other dominate the area,1
843,if there would not be this roof top pool with a nice view on the acropole i would only evaluate it as star the location itself is not very good quite unfriendly people on the street and at least from the metro station do walk back alone at night breakfast is also crowded with slow replenishment during peak time you sometimes need to wait to get rooms are to the novotel standard clean and staff very friendly,1
844,visited athens to catch up with relatives from the other side of the globe we could have picked a better hotel to start our journey around greece and italy the hotel staff and rooms were great the staff were so friendly and could not do enough for you they joined us when we laughed and ensured our family and friends were looked after it was like a star establishment highly recommended and thanks to the staff and particular the evening shift in the dining room and bar we had a you and all the best you were fabulous,1
845,we tried this restaurant during our walk downtown athens we were surprised by the variety of the menu for a light dinner the salad with prosciutto was amazing we also tried the greek cheeses dish and it was also good the chef with the eyeglasses was very helpful and he was explaining with politeness and professionnalisme all the details of the dishes best choice for a light dinner downtown,1
847,novotel had the potential to be a luxury hotel but it constantly let itself down to begin with they had mixed up the rooms and ours was a lot smaller than expected secondly the way children were allowed to run wild around the hotel made the experience far from relaxing the pool is smaller than it seems and was packed with small children swimming in it all day despite the pool rules saying that children must be accompanied in the pool however parents seemed to let their kids mess around in the pool making no adults want to swim and the staff did not do anything about it due to the lack of sun beds it felt like a race to get somewhere to sit on the rooftop the worst experience i had here was with the food on the rooftop not only were the prices generally extortionately high for a can of coke but the hotel prices were unbelievable we thought we would eat there due to the area surrounding the hotel having no shops or restaurants although the prices were very high we thought the food would be worth it and we could of been more wrong i ordered the lamb shank which came from frozen and i sure they had been using the microwave they had in the kitchen my boyfriends food was awful he ordered a chicken burger but what arrived was a plate of chips with two minuscule patties oddly flavoured i regret staying here,0
848,it was not too difficult to find with gps while the indoor parking is a test of the driver skill esp we had a big car there are plenty of outdoor parking around the hotel room is quite the bare minimum novotel is a usual in asia but this one would be our amenities are at just minimum towels were very thin the room was that comfortable overall to make me stay in longer lots of choices at breakfast with both hot and cold dishes staff looked very grumpy though hotel souvenir shop got some interesting stuff i like that the hotel installed a kinnect at the lobby this keeps the older kids entertained,1
850,we were in the hotel two days and the experience was nice the staff friendly and willing to help breakfast very rich and varied the hotel has good location to go to different places by walking or by taxi thanks for the attention,1
852,i was here for nights and i paid nearly euros a night at first i was given a room which was on opposite side of the street it was very small and it had no window so i asked them to change it then i got a room that has a balcony to the street but the ac was not working fine and it was hot i asked them to have a look at it the second day and they fixed it i was happy with the service it was a best western class so i was not expecting something extra i heard the street was a place for prostitutes before and the polis cleaned it up however locals told me to be sharp when i was going back to the hotel at night i could see weird and junky people when i walked to a museum close to this hotel but nothing bad happened,1
853,stayed here had rooms as couples guy at desk very friendly and helpful and he doubles as our bar guy in the small room where we ended each day to wind down after very busy day exploring the interesting city rooms with all the basics very clean but shower recess very small and water goes over floor but nothing a towel did fix the breakfast was very something for every one the lift is very small but it made interesting talking point no complaints and would return if ever in athens again value for money,1
854,this is a basic budget friendly hotel that was adequate for our needs what it lacked in accommodations was made up for by the wonderful staff that offered assistance directions etc the only problem was that we were offered only key card which wa a little inconvenient we were concerned about the area initially because of the graffiti on the nearby buildings but did encounter any problems it was located right across from the archaeological museum which to me was the best museum also was close to good restaurants roof top area has distant view of the acropolis,1
856,the staff were all great especially the barman who helped us organise a drinks party for our daughter he could have been more helpful he chilled the wine we brought with us in his fridge and provided glasses and ice buckets we would also recommend the breakfast,1
857,the hotel is a ten minute walk from the metro station and conveniently located to many sights around athens the rooms are a good size shower a little small and not enough water pressure but is was great to have a balcony too all the staff are very friendly and knowledgable and i would definitely stay here again,1
858,we stayed only for one night but the efficiency professionalism cordiality and helpfulness of the staff amazed us we arrived while it was raining and they insisted on going out in the rain to carry our luggage they did the same thing the following morning on our check out they quickly provided my elderly mother with a chair while we waited for check in which was fast and efficient they gave us an upgrade although it was a one night stay recommended a great restaurant for dinner and had us directions as well the room was spacious with a balcony and all the necessary amenities thanks to the staff hats off to you,1
859,olympia film festival authority booked the hotel for me i stayed only one night here before joining the festival at pyrgos i had very little time but i could use my time seeing the museum that was at a walking distance the neighborhood was quite and peaceful and the streets were full of ripe oranges they served a very good breakfast and i must say my short stay was wonderful,1
860,family of rooms hotel is in a good location however the neighborhood is very run down upon arrival a very cheerful staff greets you there are several stairs to climb to get to the central elevator which is very small the staff happily gets your bags to your rooms so this is not an issue very clean breakfast area with a lovely woman making sure you are seated and comfortable rooms are very clean bathroom is a decent size air conditioning is is no hotel appointed parking they suggest a parking garage but it is several blocks away and not a well lit walk back to the hotel many shopping areas are an easy walk in you need a cab to town the hotel will call you one we loved our stay here,1
861,arrived for two nights stay with other families staff could have been more better really helpful and pleasant good value restaurants and bars a short walk away hour walk to plaka for slightly more expensive bars and restaurants thank you,1
862,stayed here for nights as a solo traveler the rooms were very clean beds were comfy and the rooms were quite having a small balcony was a nice touch were very nice and always happy to answer any is in a good location i felt safe walking around the area and it is only about a walk away from the main touristy areas,1
863,this is a nice hotel mere steps from the metro and abundant shopping and a short walk to markets and the monastraiki neighborhood the hotel staff is efficient and friendly do miss the free breakfast i usually do care much for breakfast buffets but this one is full of fresh fruit bread pastries eggs meats yogurt the options are plentiful and the staff keeps the food very fresh the rooms are clean and the hotel is very quiet,1
864,located next to the metro station and also a taxi piazza outside the hotel makes getting out and about very a very modern design very nice and clean rooms children friendly nice prices are really good,1
865,we had an adjoining room king bed and bath in one room king and pullout and bath in the other fantastic rooms great breakfast in the morning and extremely helpful hotel staff hop on hop off bus has stop right at square very near flea market and many other fun parts of athens,1
866,we stayed here for nights as a family of children room was spacious kids slept on the sofa bed is very good and effective flat screen televisions on the wall infront of each bed mini bar available coffee machine only makes coffee no kettle or tea making facilities available several sockets available for charging devices though no usb sockets bathroom has excellent lighting and storage for many toiletry bags jacuzzi jets in bath was an absolute treat shower bath is a in only received toiletries on arrival not again towels good quality face cloths not available in room bathroom drainage did work so well but maintenance took care of that very impressed with the safe where electrical devices can be locked up while charging a very well thought through idea breakfast was a same same every single day not even the slightest variation in dishes being served dissapointment with the two greek pastry dishes very basic and really did impress us at all basic juice filter coffee and tea available any other beverages to be charged though no signs mentioning this anywhere we loved walking in to his hotel after a long day and it always smelled so fresh and clean cleanliness is staff are well trained professional and all so friendly except for one terribly rude young waitress who screamed at me and made a big scene at breakfast about me politely questioning why i was charged for my cappuccino the previous morning a friendly explanation would have done,1
867,the location of the hotel could not have been more perfect it just a short drive from the airport and the hotel is centrally located in athens city center great design and a short walk to all the chicest restaurants and shops,1
868,with good access to metro and easy walking distance to lots of sights and restaurants this was a perfect place to stay in the city good cool room to escape to when the heat of the day became too much,1
869,the service was decent the breakfast also decent people were helpful at the reception the best though is the location which is very accessible the only part i would compalint about is their lifts they are terribly small and can suffucate you especially with more than persons and when get in oh boy the plaka the acropolis the syntagma square etc are all walking distance so sourcing food and place to spend time walking is plenty and good even if you take a taxi the minimum fare is charged which eur please note the taxi people can be quite ecasive and demand much more so please be cautious,1
870,great location metro is a stone throw away convenient store right outside the hotel walking distance to most places of interests and eateries very safe area very comfortable bed very clean toilet with strong shower head good breakfast which serves till most friendly very helpful staff etc i would recommend this hotel to anyone visiting athens,1
871,this hotel just gets it right their most important assets are their employees people who stood out for us were the front desk especially maria and dieu who went above and beyond the call of duty whilst we had to spend extra days in athens as we became ill after having consumed tainted food on a cruise ship the location is excellent and close to almost everything the area seems a little dodgy at night however it never felt unsafe and it is like any other city in the world perhaps safer than most there are many restaurants and coffee shops surrounding the hotel with an excellent dessert shop right next door the rooms are spacious the public areas well laid out the food really good especially the breakfast and room service and the decor is modern yet functional this is a design hotel and a lot of thought went into the refurbishment i especially like the interactive smart tv in the rooms which are able to be mirrored to a personal mobile device the wifi is free and fast the beds and pillows they have pillow menus are extremely comfortable and all areas including the rooms are immaculately clean and well looked after they have plugs next to the beds and also a usb charging cable for telephones or ipads the ac worked well especially during the celsius heat whilst we were there the rooms have fully stocked minibars and a highly quality brand of soap body lotion and,1
872,hotel location looks good so we booked may be the cheapest room because we only spent one night in athens the room was too small and did have any window its ok thats why it is the cheapest room but what about the towels their colour went yellow and smell very weird and the bed also smells like that just try another hotel there are many options in the centre of athens,0
874,the hotel was beautiful the staff were professional and most importantly it was clean the rooms were a good size with all modern facilities nice and quiet for a good sleep and within walking distance to some delicious restaurants right near the train station made life easy thank you,1
875,went there after long fly and had found our hotel had no reservation for booked the room on line we went there the first thing they give us was a refreshment was friendly and they were sorry that we had some unpleasant was causy and was nice and clean as well water pressure was very was was was shop down stairs was in all highly recommended,1
877,the hotel is about a min walk to the center of athens the hotel is lovely chic had beautiful art displayed but what was amazing was the staff so beyond helpful we went to santorini for days and they let us store our bags there with no charge and made us to go breakfast packs to take with us on the ferry since we were departing so early they took so much time to show us where we should go and visit,1
878,absolutely loved this hotel room was lovely breakfast served on the balcony outside even made my milkshake mad boyfriend a milkshake for breakfast every morning felt really safe around the area and walked to all the main attractions day trip to one of the islands a must,1
879,we stayed here with friends for nights the rooms were clean the staff extremely friendly and the breakfast buffet just amazing a minute walk and you right at the bottom of the acropolis there are a lot of restaurants nearby and the nightlife center is very close as well we would recommend it,1
880,pallas athena grecotel boutique hotel makes our stay in greece wonderful the place is so accommodating the rooms are decorated beautifully the price is reasonable and worth it the breakfast served was delicious hotel staff are hospitable and caring they can be easily asked for favors and make way to give it to us recommended,1
881,this hotel was a great surprise as it was a great value as well as a modern quirky fun hotel in the middle of the city the hotel was centrally located to walk to the squares and sites neighborhood was a bit sketchy at night and would recommend being in a group in the evening however we had no trouble and enjoyed our stay our room was huge with a large terrace and nicely appointed bathroom amenities the restaurant was lovely and the friendly waiter even taught us some greek to get us through our visit all in all the hotel and staff were pleasant and i would recommend this hotel,1
882,lovely hotel in central athens with really friendly helpful staff the breakfast is great but we did eat in the restaurant for lunch or dinner the rooms and bathrooms are big and most have a balcony i think although if you looking for a view of the acropolis you need to request it our room was out the back of the hotel and looked onto an old disused building did bother us but might some people i guess there a stop for the sightseeing bus tour in the square right opposite the hotel and it a walk monastiraki station where you find a good little flea market and only another to plaka from there lots of lovely cafes and restaurants no pool and the gym is tiny but overall pretty good value for money and a really handy location,1
883,the rooms were a bit small but were well taken care of and clean the breakfast was really good and the dining area had a nice outdoor terrace which we enjoyed eating on the location was excellent as well it was within easy walking distance to the popular sites would definitely return if we were are in town,1
884,we stayed nights in this wonderful hotel and were able to walk everywhere in central athens our room looked out at the acropolis which is especially stunning at night the pool and cafe bar had an even better view and offered nice lunch and snacks,1
885,i had visited this hotel at the past for different reasons but now realize that is very nice also for business meetings and workshops my team meeting was there and was very successful the service was great the rooms nice not hesitate to use this hotel for this perpoze,1
886,i booked a suite and the room was very spacious we had a small balcony with a view of the acropolis which was a bonus staff excellent concierge ditto the room was immaculate and well furnished also the included breakfast buffet was out of this world with so many choices i never been to athens before and only had a few days so i wanted a hotel in a good location and this fit the bill min walk to the acropolis the new acropolis museum a metro station good restaurants and shopping around pm our first night there was a knock on our door room service which we had not ordered a nice bottle of greek red wine two glasses plates and or pieces of fresh fruit compliments of the hotel nice,1
887,we stayed here two nights at the end of a cruise it was a wonderful spot to complete out trip the rooms are spacious and very comfortable the reception desk was more than helpful in recommended restaurants and helping us with transfers,1
889,a fantastic hotel in the heart of athens so close to the plaka and shopping as well to the museum and the parthenon i would highly recommend staying there the rooms food and service were all amazing must do dinner at the roof top restaurant one night while you are there,1
890,great central location for exploring minutes from the acropolis and loads of local dining well served rooms and the optional acropolis view is well worth paying the extra for the roof top restaurant is a great place to spend an evening watching the city and acropolis light up at night very helpful and attentive staff complimentary fruit and wine in room a nice surprise the kids loved making their own waffles at breakfast a hotel first petite and bijou rooftop pool very popular a great place to immerse yourself in the wonders of athens,1
891,the hotel itself is older but very clean and the service can not be beat in the heart of the action and a short walk to the acropolis you can easily and safely roam the streets of plaka great shops and restaurants are to be found the hotel pool and bar on the rooftop offer a great view of the acropolis it truly amazing at night we do regret our choice,1
892,we loved this hotel and location in plaka close to acropolis and other historical monuments we walked everywhere rooms were very nice clean with good airconditioning roof top pool with view of acropolis and nice little bar breakfast was excellent with lot of choices staff very pleasant and happy to help would stay again,1
894,the hotel is centrally located a relatively short walk from the airport bus at syntagma and from the restaurant area in the plaka wifi is good rooms are spacious and beds comfortable there are a variety of offerings for breakfast which can be taken inside or at the outside garden the rooftop restaurant and pool one level lower also provide views of the acropolis there is no shade above the sun lounges around the pool though which is a bit hotel and its facilities are what one would expect for a hotel of this type our room had limited views of the acropolis,1
895,the hotel is at a central location the rooms are high quality and the service is great not expensive for a stars hotel good value for money breakfast is good and pretty basic the hotel is located in a safe area but you do have to walk a little if you wish to get to the bars area,1
896,for the price and the pictures i expected more the overall feel of the hotel is that it lacks the gloss of its pictures it is average the bathroom was in need of maintenance glass on the bath to stop the splash was falling off and most disappointing of all was the air conditioning or lack thereof after a full hot day of sight seeing sadly the air conditioner on the room provided little to no relief the final straw for me was the toilet making weird running noises all night so i asked to be moved the hotel obliged the next night and i was moved to a bigger room and the air conditioner worked a little better however when turned on you could smell very strongly cigarette smoke you ca beat its location i agree with other reviews but to be frank i could not wait to leave,0
897,we loved the electra palace location was fantastic right in walking distance of the plaka district and easy to get to all the sites the breakfast was huge and high quality lobby was spacious and had two computers we used to book our ferry tickets and some excursions room and bathroom were a little small but clean and in general could use some updates all in all i would stay again but a little pricey for what its worth,1
898,the hotel is located in the back streets of athens within easy walking distance to syntagma square monastiraki flea markets and underground metro hotel is rated is stars and the amenities and service from the staff is view at night from the pool deck and cocktail bar of the acropolis at night is rooms are presented very well and with all the accessories the only minor blemish they lacked spare power points in the the past we have stayed at other hotels nearby now that we have the electra palace we would certainly return,1
901,what a lovely place my girlfriends and i met here to start our greek vacation it is such a great value the pool is divine it overlooks the plaka and you can see the beautiful ruins it is by far the nicest hotel in the plaka i would stay here again and again the staff was amazing and very helpful during our stay ask for restaurant recommendations or the best way to get places they will help you,1
902,we stayed here nights total before and after a cruise the staff was friendly and helpful and the room quite comfortable if you do have a view of the acropolis from your room you may go to the floor swimming pool a floor bar and restaurant or the floor roof lots of restaurants and shops nearby,1
903,we stayed here for just nights at the tail end of our holiday the hotel is in a superb location within easy walking distance of most of the major sites and in the lovely plaka district fantastic view of the acropolis from the rooftop pool it a bit more luxurious than we used to but we chose it mainly for the location and with the idea of treating ourselves before going building is very nice and quite understated with a lovely garden area for breakfast complete with marauding turtle doves an interesting change from the usual pigeons our floor room was fine with a great view from the balcony and for the sunset breakfast was very good with something for everyone service was universally excellent and the staff were very friendly and extremely we arrived our fridge was working but was replaced first thing the next day i was surprised that the bed was more comfortable far too soft for my liking and probably could do with replacing the bathroom was very nice though the decor a bit over the in all a fine choice for a short stay and in the nicest part of the city i think it quite expensive for what it is but one probably paying for the location,1
904,very pleased with the location and rooms at this property did not spend too much time in the hotel room as we spent most of our trip walking around and exploring the area however we were pleasantly surprised with the hotel proximity to many attractions located within the plaka you are close to a variety of markets shops and restaurants only minutes walking distance from the acropolis museum acropolis and temple of olympian zeus,1
905,we have used the brand before this is a first class hotel location is city centre we had a panoramic view from our room of the acropolis roof pool was a great surprise sitting by the pool with a drink looking at the view fantastic could have stayed there all day worth every penny,1
906,we had a fabulous time at electra palace in athens it is a reasonably priced glamour style hotel in plaka we stayed here for two nights at the beginning of our trip and on our last night in greece the service was outstanding rooms were clean and the breakfast was excellent we also enjoyed sitting on the rooftop bar in the evenings with a beautiful view of the acropolis the friendly staff really went above and beyond to make our stay extra special the first night we received a bottle of wine and a plate of fruit during the last night of our vacation the hotel upgraded us to the presidential suite we felt incredibly lucky and could not have thought of a better way to relax in style before the long journey home the presidential suite was it had two plush rooms a balcony with a view of the acropolis and a private pool my favorite part of the presidential suite was the steam room hammam what a luxurious way to spend our last night in athens we already miss it so much and will definitely stay here again as for room choices i would recommend staying in an upper level room away from the street noise this is a great hotel for both couples and families,1
907,this is a hotel that really worths your money though is a bit heavy in style and furniture according to our taste we really did enjoy it located in the heart of the city we were expecting it noisy but on the contrary we experienced a tranquil sleep and stay rooms on the upper floors provide the best view indeed,1
908,smallish room but we upgraded to a suite for an extra charge as there were of us the service here is old fashioned hospitality very professional the breakfast is incredible and included loved the pool and spa very relaxing a short walk to the main sites of everything,1
909,pros old world charm and decorcourteous and professional staff not friendly we were upgraded to a suitelovely breakfastnice toiletriesgood and free wi fiwell located close to plakaawesome views of acropolis from swimming pool especially at pricey in high seasonentrance from a very narrow lane belying the grandeur of the hotelbreakfast area becomes very crowdedstaff could have been more friendly after getting super friendly staff at our hotels in mykonos santorini delphi and kalambaka we were a trifle disappointed we had a late night flight and i had a feeling they could have given us a late check out but did causing inconvenience to us as days were really hot to spend out in the open the bell hops always pointedly ask if you need assistance with the luggage implying indirectly in advance that a tip is in order one obviously does tip but to be implied in such a blatant manner in this quality of hotel was rooms though nice and large had no views,1
910,we stayed one night in this charming hotel in an excellent location in athens close walking distance to shops and sights the rooms are old fashioned but very comfortable and it was lovely to have the outdoor pool and bar area with magnificent views of the acropolis we ate at the rooftop restaurant and the food was wonderful one of the best steak tartare ever and delicious moussaka in a clay pot staff throughout hotel and restaurant very professional and those that like a hair salon there is an excellent one across the road and very reasonable,1
911,we have stayed here close to times and this hotel and the wonderful staff keep surprising us every time we stay here we are greeted by the amazing people who work here the hotel have everything you need pool overlooking acropolis fantastic restaurant gym spa beautiful atmosphere and again we have to mention the staff we love athens but this place makes the city even more amazing this has become our second home and we never want to stay in another hotel in athens book this hotel and you are guaranteed an amazing trip,1
912,we stayed for nights with my family loved the view if the acropolis from the restaurant at roons were comfortable and clean the staff was helpful breakfast was location was good it waa walking distance to the museum n acropolis,1
914,located in plaka this hotel is steps away from good shopping museums syntagma square and metro it is convenient for families couples and tour groups it has a nice pool although there are only a few lounge chairs and people fight for one throughout the day breakfast is included or it was for our booking and is an exceptional buffet with many choices including waffles,1
915,this is a very nice hotel in a great location in athens with very friendly and helpful staff the rooms are quiet the bathrooms are perfect size the breakfast was excellent the pool bar has a fantastic view of the acropolis,1
916,i was very impressed with the staff and facilities of this hotel the room is extremely comfortable and luxurious and the staff is extremely attentive and responsive breakfast and room service are delicious,1
917,we stayed two nights at the electra palace the view from the back terrace and the pool is unbeatable we did want to leave the hotel because of the spectacular view and the super friendly staff the wonderful streets of plaka are a block away with lots of restaurants and shops we were able to walk to everything we needed even though there were tons of restaurants we dined at the hotel because of the view of the acropolis food was amazing we would definitely stay here again loved it,1
918,stayed at this hotel with my family booked rooms found human faeces on the bathroom floor in one of the rooms still waiting on gm of hotel to call me back duty manager changed the room which for me should have been automatic and a free dinner which is very ordinary given price i paid for rooms i sure they will reply now did even refund the one room one would assume they would way too late not what you expect for a star hotel considering so many other star hotels do not book here how unhygienic and how badly to handle my complaint human faeces very disgusting i rarely post reviews however always read them i hope this helps others please check out other star hotels in athens i would hate for another family to have their last day on their holiday be spoiled like us,0
919,we stayed at the electra palace in june beautiful property the man at the front desk went out of his way to make our stay the best possible with a double upgrade on our room the rooftop restaurant has a spectacular view of the acropolis however the food was pretty third rate and over priced hence the out of review,1
920,great hotel in plaka district we would have stayed here the whole trip but unfortunately they were booked up so make your reservation early for summer travel we book end of may for july trip and some dates were already full the hotel is clean great location close to shopping and acropolis the staff was very helpful the breakfast was great as was the roof top pool bar and restaurant,1
921,really high quality hotel lovely pool on the roof with the view of the acropolis was worth the price alone also the balcony with the view of the acropolis was definitely worth the situated for the major attractions and really near the tourist area shops and restaurants do hire a car and drive here though the streets are a nightmare we saw many cars damaged on the side of the streets taxis are plentiful and relatively was well worth the cost very extensive range good quality and lovely courtyard to eat in with separate smoking area too dinner was nice for the view but we found the menu bit exotic or foodie for our tastes and not so much greek however if your tastes run that way you might really enjoy the food here alternatively there are some lovely traditional greek restaurants within a few minutes room was quite large relatively for europe with nice decor and a comfortable bed very clean as addition we left a dress and a jacket in the wardrobe and once we contacted them it was shipped back to us as a very reasonable cost so we highly recommend their staff and customer services,1
922,we stayed with our family and they made sure we had rooms next to one another with a shared hallway perfect when traveling with younger children the staff was very friendly and helpful you have to visit the pool area as it gives you an amazing view of the acropolis and you need it to cool down if you are there in the summer months breakfast was a nice spread,1
923,the hotel is in a perfect location for downtown and seeing the city and all it has to offer the staff was friendly and prompt they have to deal with early arrivals and enormous request which they do with all the grace and leave you feeling you to the front office team who really made our day a very special part of our holiday in greece,1
924,location the hotel is located in the city center next to the town of the in front of the hotel is difficult because of the small narrow in was done efficient fast and looking elegant ambiance of hotel and room old presidential suite located near the room had an awful or terrible strong mouldy sewage reason was found in the haman which is a separate room in the comes out of the floor from waste guess that the cleaning lady did know it because on arrival two windows were one of these two rooms a bin box was was not even one free bottle of mineral water in the bathroom has a very small washbasin with very small cupboard or are no towel toilet paper holder was on the balcony there are some sunbeds and a rooftop which can not protect you when it is raining it is more a design element the outside pool which belongs to this room was covered with leaves from matress for my individual taste was too weak soft and amenities are of cheap each room has a small tv with small number of channels is poor and not each channel was working room was not good somebody was cleaning the room next floor or moving suitcases you get disturbed because of the the room is looking old fashionedbut in general of good taste or former time well standard version is for free but working badly organized low quality and low somebody should control you,0
925,our second stay at the elektra palace athens was as good as our staff amazing breakfast in the courtyard is to die for and the rooms beautiful and location of the hotel is a skip and a jump for the shopping mall and everything else you want to do or see,1
926,stayed nights in august the air conditioning is almost non existent when we phonedthe front desk to complain we were told sir it is very hot outside and that is why the air conditioning does not work well the rooms are very small with ugly decor the room was very noisy you can actually hear people in the next room and especially in the hallway on the plus side the shower was good and the staff was nice small rooftop pool with very few travel quite often and stay in upscale properties and this hotel is not worth the high price that they charge do yourself a favour and avoid this hotel,0
927,we had a rough beginning at this hotel due to us arriving late however they more than made up for it by upgrading us to a suite overlooking the hotel is located right next to the plaka in a a great staff at he hotel go out of their way to make sure you have a wonderful hotel is in excellent condition has has a fantastic rooftop pool and bar area with outstanding highly recommend this gem in athens,1
928,visited with family for a night trip to athens and the hotel was really good location was brilliant with minute walk to both the main ermou street shopping area and syntagma square min walk to adrianou street and mins to parthenon entrance rooms were spacious and elegant breakfast was great with huge variety definitely get the waffles i would recommend this for a great stay in athens,1
930,this hotel is situated in the heart of athens right next to the acropolis and museum we spent nights there the breakfast was had a surprisingly large selection for one that had no extra charge staff were friendly and the scenery around there was fantastic definitely recommend for a future stay,1
931,we stayed here on the recommendation of a friend and had a fabulous experience the location ca be beaten and the rooms are spacious with a fantastic view of the acropolis the rooftop bar also should not be missed amazing views expertly mixed cocktails and delicious snacks highly recommended we will be back,1
932,the staff at herodion hotel was terrific especially helping out a couple after our wedding hours earlier we had a delicious dinner at the hotel rooftop restaurant saw the sun rise over the acropolis the next morning it was a great start to our only downside was the size of the room and elevator was a bit small it did matter too much since we were in the room very often,1
933,really lovely people at reception which straight away gives you a warm feeling the hotel is quite beautiful with a stone staircase and two upper floors open to the sky one a restaurant and the other a spa and treatment area with a small nicely designed garden the hotel caters for large american tour groups which makes the breakfast buffet a bit difficult to navigate but once you know how to navigate it without bumping into other tables then there is everything you could want to eat the roof restaurant and bar however have a rather pretentious modern variation of authentic greek food and you could do better by eating in nearby makrigianni,1
934,this hotel was a perfect location right next to the acropolis the accommodations were very nice but the absolute best part was having dinner on the roof with the best view of the acropolis and amazing food it was such a nice surprise i would have upgraded to a room with a view had i known i could enjoy that i would highly recommend staying here,1
935,soaking in a jacuzzi with a full view of the acropolis unbeatable blissfully quiet next to the pedestrian alley of the acropolis area no car noise great breakfast with home baked bread and cakes,1
936,when we first visited athens three years ago we relied on a cruise ship company for a hotel recommendation it was a nice place but not within walking distance of anything a rare miss for the cruise ship line on that experience we did our research for this trip and selected the herodion it was perfect within a block of the acropolis museum and the restaurant row near by it was easily within walking of the acropolis hadrian arch the plaka even monastriaki if you push it a little walking the other way there were wonderful shops some featuring art the location us hotel is very clean with a very relaxed feel and a courteous staff to help with everything we relied on them for directions suggestions and just general things the rooms are nicely decorated and well maintained the hotel also features breakfast including european style my wife day can not start without breakfast and coffee she was completely satisfied with the herodian offerings especially the coffee the hotel also has a rooftop bar and restaurant we visited for the view of the acropolis but we did not dine there as we had other plans the restaurant was packed regret i did not take pictures my mental lapse but i know the pictures on the hotel website well depicts the a great place if there is a third athens trip in our future we will stay here,1
