,label,index
3282,1,"[4, 52, 7, 4, 417, 10, 668, 8, 5, 153, 9, 5, 10369, 148, 29, 19696, 30, 25, 18, 111, 77, 26, 5511, 3923, 8, 1652, 22, 4, 52, 31, 5, 8415, 2]"
3283,1,"[20, 326, 5, 250, 528, 8, 4, 7250, 6, 373, 8, 481, 3, 19, 149, 20, 10, 881, 117, 14, 57, 7, 5, 7250, 131, 6, 4, 250, 485, 7, 4, 954, 26, 10, 986, 20, 2011, 2]"
3284,0,"[5, 5140, 157, 37, 4, 488, 1651, 100, 4, 506, 7, 16108, 2]"
3285,1,"[5, 338, 7, 960, 392, 1008, 20682, 36, 305, 3, 19, 4002, 14025, 2]"
3286,0,"[5, 6948, 594, 174, 5, 1110, 3, 5, 1550, 2906, 1701, 31, 8255, 1226, 7, 18490, 108, 2]"
3287,1,"[37, 23, 553, 7, 2016, 3, 1074, 11, 5057, 5254, 950, 1096, 29, 3411, 4098, 30, 4270, 953, 8, 22, 6, 48, 10, 394, 8, 95, 217, 6, 8, 1639, 9, 5, 3598, 5888, 2]"
3288,0,"[3913, 31, 104, 165, 63, 12, 9, 4, 81, 1152, 6, 1068, 996, 2]"
3289,0,"[172, 234, 9, 5, 91, 3, 5, 39, 61, 176, 243, 13, 239, 511, 49, 13, 2619, 11588, 7, 1038, 13, 80, 1670, 20014, 14174, 4, 81, 87, 4, 17313]"
3290,0,"[4, 126, 211, 8, 136, 18, 13167, 874, 9, 162, 4, 108, 35, 163, 5473, 6, 37, 4, 222, 69, 8, 10907, 161, 17, 325, 4, 4624, 8, 1594, 12, 2]"
3291,0,"[80, 9354, 47, 4, 69, 43, 928, 4, 222, 716, 3413, 9, 204, 125, 6, 125, 292, 3, 19, 4, 3134, 650, 1020, 13, 5, 681, 136, 10, 354, 637, 2]"
3292,1,"[6911, 1891, 153, 853, 9, 2099, 4563, 7, 6986, 19, 28, 8, 180, 5, 1814, 8, 1501, 2]"
3293,1,"[10308, 3, 5, 21016, 131, 26, 9947, 2362, 9, 22, 496, 8, 763, 151, 745, 437, 322, 6, 2367, 3, 10, 1322, 25, 20247, 16, 14, 429, 2360, 3, 2210, 13, 48, 158, 32, 22, 1636, 500, 2]"
3294,0,"[16, 5685, 16, 4, 228, 10, 3, 2344, 11, 301, 10, 145, 1337, 17, 83, 182, 9104, 2]"
3295,0,"[1422, 4129, 10, 313, 37, 148, 9, 23, 488, 13789, 851, 14, 831, 164, 236, 17073, 672, 2]"
3296,1,"[82, 36, 305, 9239, 3, 7357, 242, 8, 350, 20, 206, 32, 5488, 6, 239, 8, 3317, 16, 18, 8124, 17, 14, 2002, 2]"
3297,0,"[14316, 14240, 14, 355, 16, 122, 3497, 329, 3723, 55, 9333, 2, 68, 40, 197, 369, 17, 5, 260, 7, 7988, 8377, 1209, 3, 383, 7772, 292, 2, 12, 11, 3497, 329, 215, 55, 23, 2]"
3298,1,"[47, 7, 23, 766, 45, 20, 149, 5, 926, 386, 6654, 295, 21, 14, 6582, 2]"
3299,0,"[19495, 10, 4, 335, 7, 2710, 15, 6522, 920, 269, 5, 224, 342, 129, 48, 1371, 2, 23, 10, 2492, 6, 732, 2653, 6, 18, 11742, 8, 172, 88, 225, 155, 28, 5050, 100, 4, 1771, 5799, 7, 5, 177, 25, 4252, 2]"
3300,0,"[1206, 453, 21030, 5, 15357, 15774, 746, 94, 10, 12, 637, 17, 9501, 108, 8, 128, 100, 4, 6318, 107]"
3301,0,"[2017, 126, 5581, 17, 617, 4, 377, 3944, 52, 6, 315, 12, 319, 1803, 2]"
3302,1,"[140, 20, 752, 20, 10, 928, 188, 13, 1737, 42, 70, 6, 68, 188, 245, 42, 3871, 3, 48, 61, 136, 36, 67, 214, 6, 481, 2]"
3303,0,"[569, 40, 63, 1990, 259, 60, 8507, 12, 3, 40, 58, 42, 9695, 597, 4, 842, 1095, 7, 74, 76, 244, 9, 4, 1793, 7, 36, 545, 60, 4, 311, 7, 23, 39, 2]"
3304,0,"[47, 313, 3, 62, 12, 11, 44, 5, 1030, 540, 7, 649, 3, 19, 12, 10, 5, 169, 29, 377, 614, 30, 99, 15, 5, 2509, 229, 7, 298, 43, 299, 3, 5, 3212, 498, 6, 5, 437, 216, 2]"
3305,0,"[3068, 37, 5, 2399, 3, 580, 21, 4, 2359, 11, 177, 1590, 6, 121, 42, 95, 89, 9546, 9, 4, 187, 507, 9, 117, 2]"
3306,1,"[19, 84, 5744, 7190, 2231, 1490, 45, 1066, 326, 13, 14, 5172, 231, 3156, 10, 408, 5, 5957, 4493, 15, 20474, 21, 14, 406, 2]"
3307,1,"[140, 112, 115, 636, 71, 723, 10, 5, 462, 742, 57, 52, 7296, 1018, 7, 17343, 3, 210, 6, 1905, 2]"
3308,1,"[9, 3398, 17455, 37, 11818, 1176, 10885, 3, 74, 261, 6, 3015, 220, 273, 21, 5, 7546, 7, 20319, 3, 19714, 6, 6223, 33, 43, 8, 1097, 3904, 418, 2]"
3309,1,"[8344, 144, 5, 411, 1564, 919, 53, 3, 269, 38, 137, 3, 44, 262, 31, 3931, 3, 45, 5, 1405, 31, 14, 183, 3576, 56, 54, 2]"
3310,0,"[337, 63, 5, 13458, 591, 243, 5, 20913, 1816, 3, 5189, 172, 224, 2730, 19, 354, 344, 106, 54, 6, 588, 3731, 14, 5648, 3, 18869, 6, 664, 2]"
3311,1,"[116, 913, 54, 4, 421, 8, 763, 4, 221, 3, 4567, 10, 10450, 1930, 3, 1238, 17, 14, 553, 8, 1242, 106, 37, 4, 1271, 2]"
3312,0,"[4, 39, 11, 1016, 14073, 7, 940, 1481, 317, 12, 18, 812, 3, 14062, 10479, 2]"
3313,0,"[399, 5, 10252, 494, 7, 4, 11441, 3640, 3368, 2]"
3314,1,"[806, 230, 546, 13, 122, 536, 10, 102, 2088, 2]"
3315,0,"[4, 27, 28, 5, 224, 1681, 716, 6, 461, 1899, 7203, 19, 12, 199, 42, 736, 18813, 4510, 3, 1160, 10, 50, 8882, 55, 15807, 6, 4, 19881, 29, 26, 116, 209, 8, 359, 13, 15990, 30, 28, 47, 4, 500, 7, 5, 9442, 2]"
3316,1,"[37, 4, 143, 5, 20003, 218, 3, 12404, 3, 2152, 12118, 10, 5812, 3, 17933, 5, 801, 3, 4296, 3, 7416, 2617, 2]"
3317,1,"[5379, 10, 5, 3168, 18447, 9, 5, 7150, 5297, 2424, 26, 2349, 21, 4, 4226, 3, 5, 426, 88, 2070, 46, 21, 4, 88, 4390, 2]"
3318,1,"[16, 179, 16, 1422, 144, 9, 4, 6283, 7, 4, 1193, 3, 20, 121, 42, 51, 8, 518, 15, 4, 1132, 7, 14, 20651, 14, 4952, 125, 14, 964, 305, 15, 6720, 2]"
3319,1,"[37, 4, 143, 7, 4, 3627, 41, 1736, 36, 2159, 635, 15, 4, 4042, 7, 1853, 6, 14903, 3, 26, 51, 8721, 207, 8, 36, 4639, 6, 1740, 8, 421, 4, 781, 41, 684, 16, 5, 327, 2]"
3320,0,"[5, 39, 13, 61, 1118, 4, 2304, 7, 139, 281, 6, 1411, 3, 16, 141, 16, 501, 1025, 8, 4, 1396, 7, 36, 4872, 2]"
3321,1,"[5, 266, 9, 4, 917, 317, 56, 4, 524, 8, 181, 5, 3767, 362, 9, 1820, 2]"
3322,1,"[14, 3016, 33, 73, 1010, 361, 16, 603, 3530, 2]"
3323,0,"[4, 39, 1957, 1021, 8, 17407, 4, 1707, 7, 200, 35, 3633, 2187, 16, 5892, 20030, 11, 35, 946, 3, 1157, 10569, 360, 4, 837, 35, 6, 4, 1075, 4582, 494, 7, 2352, 2, 2166, 2, 4342, 35, 35, 4, 69, 815, 2, 35, 19, 34, 958, 4505, 6, 343, 559, 33, 139, 7323, 2]"
3324,0,"[4, 126, 3, 1304, 4631, 3, 28, 5595, 25, 3902, 11860, 21, 14, 108, 3, 315, 75, 651, 2660, 349, 55, 2276, 7, 253, 2]"
3325,1,"[859, 1596, 12216, 29, 2889, 15174, 30, 10, 1906, 4, 16993, 1436, 7, 2154, 4, 390, 6, 769, 701, 8, 822, 1949, 2]"
3326,1,"[4, 523, 260, 7, 35, 557, 3671, 35, 1339, 9, 988, 11, 912, 35, 727, 8, 116, 652, 35, 2]"
3327,0,"[2161, 10, 5, 39, 13, 3300, 34, 108, 6, 288, 15, 1817, 71, 12, 58, 42, 32, 2727, 7, 122, 5, 7000, 756, 99, 2]"
3328,0,"[6373, 114, 17, 5, 16431, 9, 4, 624, 2, 2041, 2, 1813, 279, 7, 53, 1389, 7, 907, 2, 3078, 585, 7, 4, 634, 2]"
3329,1,"[234, 3706, 3, 20, 580, 54, 21, 177, 3423, 9, 1640, 161, 3, 1263, 14, 52, 8, 5, 1724, 100, 5, 338, 7, 2410, 2]"
3330,1,"[1914, 6497, 8, 4, 6806, 3933, 1461, 88, 3, 1186, 3933, 3, 149, 161, 4066, 15, 1032, 2866, 82, 18, 2267, 496, 21, 14, 130, 3, 245, 3191, 3933, 29, 455, 25, 619, 9074, 30, 2]"
3331,1,"[4397, 10, 394, 8, 1950, 161, 16, 10762, 8562, 3, 6, 14045, 793, 8, 517, 5474, 21, 5111, 552, 456, 14, 6641, 3, 4268, 14587, 1316, 11, 311, 16, 141, 2]"
3332,0,"[8642, 667, 3, 4540, 10246, 3, 11638, 922, 20328, 8560, 8, 4, 7745, 7, 5, 2442, 7436, 11, 9068, 1404, 2]"
3333,1,"[5119, 6510, 604, 9, 3, 6, 4, 1346, 117, 431, 6, 690, 242, 8, 11081, 2]"
3334,0,"[6077, 2371, 46, 4, 103, 31, 14, 926, 216, 9, 713, 19673, 9361, 13, 33, 1381, 6, 62, 9701, 41, 58, 1291, 4, 1907, 8582, 9, 18465, 11, 439, 2]"
3335,0,"[12, 282, 286, 40, 4586, 3958, 6, 2, 2, 2, 102, 2980, 2]"
3336,1,"[20, 17361, 8324, 6, 209, 4, 237, 7, 5806, 2]"
3337,0,"[18, 4483, 3, 676, 525, 7, 5, 404, 6687, 13, 10, 1390, 361, 10484, 2]"
3338,1,"[124, 113, 848, 5, 2335, 7, 4, 537, 11, 716, 43, 328, 31, 4, 1766, 7, 751, 31, 18985, 3, 745, 3, 259, 5807, 3, 6, 104, 1174, 2]"
3339,1,"[9, 10936, 3, 7123, 2003, 547, 5448, 15742, 24, 12241, 4760, 24, 5176, 31, 4, 15724, 7, 184, 3941, 9235, 2]"
3340,0,"[11655, 23, 918, 1474, 7, 200, 5, 141, 1004, 523, 3, 1489, 3453, 4, 8954, 7, 14, 1900, 6, 4, 2862, 1289, 9, 14, 638, 2, 35]"
3341,1,"[2719, 9297, 337, 4, 7387, 91, 1199, 16316, 10, 4, 13045, 379, 3, 225, 484, 10, 238, 8, 4, 1214, 2]"
3342,0,"[830, 334, 49, 4, 27, 40, 282, 32, 13731, 6, 1605, 8, 157, 217, 2]"
3343,0,"[4, 81, 5927, 13613, 334, 38, 206, 1135, 100, 23, 533, 13, 138, 44, 4196, 5, 5713, 8836, 2]"
3344,1,"[11762, 1312, 12833, 112, 115, 2248, 71, 1040, 18127, 10763, 2374, 13320, 777, 13206, 112, 115, 14302, 71, 14437, 20887, 112, 115, 16040, 71, 1090, 19804, 5, 14107, 7578, 112, 115, 542, 71, 7837, 15700, 1804, 18627, 15847, 112, 115, 1620, 71, 10822, 2]"
3345,0,"[84, 12332, 11, 534, 21168, 553, 58, 42, 11747, 4, 7927, 7, 17177, 11, 2232, 6464, 2]"
3346,1,"[5603, 3291, 1151, 20876, 395, 43, 1181, 205, 21, 4, 5377, 16599, 2]"
3347,0,"[797, 11, 447, 65, 7926, 124, 107, 65, 13, 4, 35, 207, 52, 35, 25, 85, 47, 4, 1365, 11, 244, 10, 10736, 24, 1104, 24, 79, 5, 368, 3597, 6, 50, 2019, 11733, 55, 59, 11, 93, 6450, 168, 3987, 2]"
3348,0,"[5, 27, 13, 1259, 8, 32, 361, 4188, 7, 4, 17592, 2]"
3349,1,"[195, 4904, 1364, 977, 18, 4291, 2424, 21097, 3, 6, 213, 5934, 9, 510, 172, 220, 11, 3384, 6, 11344, 9040, 8650, 7, 4, 69, 2]"
3350,0,"[5, 6153, 6, 1918, 12392, 7, 4, 2137, 884, 201, 338, 3, 2882, 1133, 10, 440, 15631, 37, 34, 81, 12096, 2]"
3351,1,"[5, 201, 7, 4, 207, 52, 7, 74, 184, 11202, 26, 803, 386, 2331, 8, 98, 4, 207, 9771, 2]"
3352,1,"[1952, 2996, 94, 1500, 4, 5673, 10, 5, 39, 706, 5, 39, 3, 800, 8, 2919, 4, 1380, 1231, 703, 2]"
3353,0,"[28, 364, 83, 7, 4, 462, 2750, 13, 16630, 4, 103, 7, 1497, 2, 2, 2]"
3354,1,"[338, 7, 1785, 356, 165, 31, 4, 517, 7, 4, 6240, 850, 3, 8653, 25, 3355, 14162, 2]"
3355,0,"[5, 11138, 1260, 10, 18, 1570, 1428, 3, 6, 7700, 7, 14, 3, 68, 40, 61, 3, 18022, 196, 3, 26, 11841, 4768, 100, 3986, 186, 1870, 2]"
3356,0,"[23, 10, 4, 251, 7, 427, 583, 13, 158, 62, 910, 51, 93, 19161, 25, 5, 3793, 423, 3, 19, 13808, 119, 4, 313, 2866, 37, 172, 375, 2]"
3357,1,"[45, 5, 3493, 20326, 33, 13438, 9, 1192, 1640, 3, 416, 76, 118, 9, 36, 946, 11, 1539, 3, 588, 783, 54, 122, 6496, 25, 5, 88, 7, 4684, 3, 892, 25, 5, 8500, 6, 5087, 17867, 3, 4921, 9, 267, 3659, 3, 449, 16043, 2]"
3358,0,"[8710, 13532, 6, 12268, 3, 2661, 6, 3851, 33, 5, 1181, 2098, 65, 19, 10535, 3216, 35, 743, 1180, 35, 313, 31, 360, 36, 20261, 2]"
3359,0,"[1952, 2996, 10, 5054, 11, 2942, 7, 14, 759, 339, 8, 32, 9, 5, 19544, 907, 3, 6, 1020, 13, 377, 4, 395, 7, 1113, 189, 2604, 66, 13, 2]"
3360,0,"[351, 4, 3909, 2290, 6, 5603, 12570, 9974, 29, 4444, 38, 14207, 561, 30, 3, 4, 335, 7191, 5, 18567, 4310, 7, 210, 2]"
3361,1,"[100, 1170, 2706, 15, 603, 1071, 2229, 3, 20676, 6, 4906, 31, 47, 4350, 6, 2199, 7, 53, 3, 124, 2285, 4, 15460, 1091, 7, 4, 2397, 72, 2]"
3362,1,"[4, 2298, 2027, 4, 236, 5, 271, 1836, 43, 984, 54, 3, 91, 4, 236, 1430, 4, 2298, 3, 5, 1759, 4574, 3, 858, 54, 6, 704, 14, 52, 3, 17, 4, 101, 69, 2]"
3363,0,"[213, 12, 44, 17, 5, 1955, 4277, 13, 6722, 78, 50, 43, 6984, 55, 132, 4, 39, 60, 4, 196, 151, 90, 3, 4558, 11, 72, 4083, 206, 51, 93, 38, 7, 4, 50, 1945, 6, 1297, 184, 165, 7, 4, 159, 2]"
3364,0,"[84, 68, 40, 197, 18, 3388, 592, 3, 40, 486, 42, 98, 413, 8, 95, 5204, 43, 21, 23, 2479, 2]"
3365,1,"[45, 38, 7, 75, 314, 4, 104, 5, 4464, 13, 20, 206, 32, 5, 17043, 5540, 41, 33, 47, 3286, 7, 56, 2]"
3366,0,"[59, 158, 6, 189, 51, 93, 3564, 6, 4174, 10, 509, 5, 9825, 1319, 7, 69, 6, 545, 2]"
3367,1,"[1040, 4013, 112, 115, 1318, 71, 306, 1491, 3, 7049, 6, 5572, 3, 213, 3432, 16, 575, 185, 1040, 4013, 8716, 13, 7049, 160, 402, 5572, 2]"
3368,1,"[41, 1974, 6222, 1409, 38, 283, 3, 6, 180, 103, 156, 2]"
3369,0,"[5629, 10, 5, 164, 9233, 3, 1144, 6, 5445, 109, 1883, 1883, 1883, 1883, 2, 73, 1681, 3854, 249, 2, 44, 13, 80, 406, 1144, 71, 4, 477, 10, 20, 28, 73, 196, 3, 15833, 60, 1466, 2]"
3370,0,"[234, 48, 1248, 22, 57, 6052, 378, 436, 3, 162, 3513, 35, 163, 52, 191, 5, 4849, 3, 5308, 5522]"
3371,0,"[565, 50, 63, 5, 16641, 388, 6770, 37, 118, 26, 63, 8, 627, 9159, 8749, 6, 1911, 9, 4, 10609, 55, 5, 2987, 2335, 7, 20905, 9758, 2770, 2]"
3372,1,"[15, 4, 171, 7, 5, 1236, 5508, 29, 2440, 19648, 30, 3, 6, 285, 461, 2792, 9, 4, 78, 3, 20, 604, 46, 21, 23, 685, 8, 3668, 14, 2277, 2]"
3373,0,"[12, 211, 63, 80, 51, 93, 1238, 363, 472, 53, 17, 23, 39, 6, 140, 80, 58, 42, 1954, 17, 4, 912, 2]"
3374,0,"[10, 1520, 110, 175, 16, 9688, 16, 35, 4204, 35, 62, 2680, 119, 12, 107]"
3375,0,"[5077, 11, 328, 10, 993, 3, 1373, 3, 19, 4, 10086, 7, 1095, 6, 4652, 6, 12030, 11054, 9, 4, 27, 367, 8211, 8933, 2]"
3376,0,"[4, 916, 5477, 6125, 31, 2980, 8, 16570, 8, 15698, 2]"
3377,0,"[12, 10, 66, 86, 164, 4, 27, 11, 52, 132, 44, 265, 54, 8, 34, 531, 2]"
3378,0,"[9, 1777, 8, 4, 7567, 3, 6336, 499, 3, 85, 28, 47, 4, 340, 3731, 17, 4, 106, 3423, 3, 4, 439, 1837, 63, 1771, 1404, 2]"
3379,1,"[255, 3, 14, 214, 10, 5, 19698, 2607, 26, 28, 116, 178, 151, 618, 15, 220, 2, 2, 2, 3, 227, 2]"
3380,1,"[16647, 3, 3942, 11, 465, 6, 5, 20148, 25, 3315, 3, 28, 93, 5664, 6, 10, 9, 5, 3673, 2]"
3381,1,"[45, 16251, 10, 1938, 82, 702, 839, 105, 7, 24, 261, 69, 24, 3, 20, 602, 8, 10232, 161, 6, 604, 18, 1880, 17, 14, 1502, 3193, 214, 2]"
3382,0,"[4, 27, 869, 18, 933, 229, 7, 69, 6, 202, 3, 198, 4950, 10, 44, 849, 7415, 133, 125, 4, 444, 15, 1068, 4131, 4784, 2]"
3383,0,"[4, 39, 1203, 2523, 8, 180, 5193, 3, 19, 12, 11, 86, 8018, 9, 4, 412, 7, 34, 108, 8, 128, 125, 4, 1396, 2, 5, 1118, 7, 298, 60, 18, 660, 228, 1437, 354, 1387, 12, 106, 2]"
3384,1,"[13, 10, 3, 269, 4, 4357, 1815, 5633, 5121, 22, 17, 5881, 6, 10179, 22, 8, 116, 652, 9, 18, 496, 8, 7217, 6, 1697, 557, 3671, 2]"
3385,0,"[70, 11, 1338, 7, 4, 13457, 15983, 15371, 7, 9348, 665, 9, 693, 484, 65, 6, 13, 11, 257, 7, 59, 119, 7790, 9494, 11, 3658, 438, 841, 62, 5090, 2]"
3386,0,"[4, 5929, 5477, 33, 13220, 3, 6, 198, 11833, 11, 2435, 33, 1824, 6, 19528, 1797, 3, 50, 10561, 7557, 160, 51, 142, 4, 27, 50, 6149, 2]"
3387,0,"[4, 405, 1478, 28, 73, 482, 13, 61, 5185, 60, 10912, 76, 657, 2, 787, 3, 70, 10, 280, 173, 9, 23, 1196, 674, 13, 61, 4400, 60, 4972, 75, 3, 597, 2]"
3388,1,"[13197, 105, 5, 14708, 9, 4, 1929, 16, 141, 16, 4, 20372, 130, 3339, 49, 5, 64, 53, 7, 4476, 1205, 2]"
3389,1,"[5, 187, 257, 201, 338, 13, 871, 5, 744, 10009, 3172, 17, 8943, 15507, 6, 615, 581, 2]"
3390,0,"[4, 5205, 331, 63, 2425, 299, 94, 628, 7, 1108, 3, 628, 7, 6224, 3, 223, 3869, 7, 18, 20279, 1404, 13, 2249, 8, 4, 76, 210, 7, 111, 244, 6, 36, 1491, 2]"
3391,1,"[20, 28, 8, 521, 8, 1655, 2881, 71, 2881, 28, 8, 521, 8, 1655, 6459, 11, 935, 88, 3, 6, 6459, 28, 8, 521, 8, 1655, 384, 2]"
3392,1,"[31, 14, 101, 485, 6879, 7, 4, 29, 10194, 1406, 2350, 18506, 1406, 30, 2]"
3393,1,"[8, 2109, 4, 10245, 12481, 635, 7, 22, 130, 3, 48, 28, 18620, 49, 5, 11350, 305, 6, 10, 937, 29, 44, 86, 261, 30, 15, 781, 7, 7530, 8, 22, 251, 19, 17577, 379, 2]"
3394,0,"[18, 9860, 3, 404, 186, 289, 99, 2086, 39, 225, 67, 7192, 8, 2776, 10, 9, 4, 568, 2]"
3395,1,"[924, 4, 6604, 11947, 20839, 682, 5, 9788, 5694, 17, 4, 1278, 1136, 2]"
3396,0,"[5583, 16307, 11, 2039, 33, 2230, 3158, 7, 36, 15926, 2]"
3397,1,"[45, 5, 8125, 4396, 1863, 14, 1795, 2062, 14875, 407, 4597, 105, 613, 3, 1066, 4130, 8208, 8, 4, 347, 103, 232, 94, 10590, 2]"
3398,0,"[12, 11, 2293, 749, 3, 19, 80, 847, 58, 42, 3155, 12, 2]"
3399,0,"[5, 3521, 963, 99, 13, 291, 261, 8, 92, 4, 81, 7, 5, 7464, 216, 3, 19, 116, 293, 209, 127, 4, 1812, 2]"
3400,1,"[9, 4, 7577, 3, 19615, 3, 226, 7, 1234, 2111, 8, 1241, 2099, 3, 397, 8, 555, 15, 139, 4, 4221, 6, 11291, 7743, 8, 8818, 643, 3955, 100, 978, 11388, 2]"
3401,1,"[243, 4, 78, 3, 4, 74, 436, 5, 1841, 14180, 6, 923, 15, 194, 104, 2]"
3402,1,"[4, 615, 1379, 36, 1287, 46, 7, 1253, 3, 1327, 4, 5151, 9, 4, 632, 2]"
3403,1,"[547, 5933, 4476, 388, 751, 3, 4, 27, 468, 7259, 47, 20816, 6, 15, 9681, 4603, 14100, 14, 2431, 20529, 8, 4883, 4, 64, 401, 6, 1028, 1205, 7, 4, 453, 71, 10969, 14, 638, 7, 5, 8387, 1885, 72, 71, 6, 19035, 21, 4, 1235, 6, 15529, 7, 3635, 3207, 6, 4, 828, 25, 85, 36, 4030, 3780, 206, 32, 4840, 2]"
3404,0,"[5, 4704, 260, 43, 4, 6269, 7, 7980, 13, 10, 299, 3821, 5192, 2]"
3405,1,"[16, 230, 16, 41, 2037, 20037, 217, 3, 12, 10, 2789, 13, 4, 20621, 130, 6, 1491, 51, 93, 2070, 46, 640, 9, 4, 8980, 6, 16496, 7, 2533, 17, 187, 105, 2]"
3406,1,"[1151, 3, 5, 12065, 12854, 3, 206, 32, 66, 59, 3937, 658, 3, 6, 20, 3, 4, 2219, 8, 22, 9300, 2]"
3407,0,"[91, 2682, 11, 27, 121, 42, 1697, 4, 1060, 7, 195, 842, 2586, 21, 2384, 527, 3, 12, 1182, 16, 5, 571, 157, 37, 5, 2657, 7, 274, 722, 1607, 2]"
3408,1,"[45, 20, 291, 8, 1211, 1792, 59, 41, 294, 3, 10172, 3178, 2]"
3409,0,"[12, 11, 736, 59, 40, 570, 861, 94, 73, 50, 6, 73, 264, 2]"
3410,1,"[4, 8949, 3, 255, 3, 836, 10180, 3, 6, 10, 2628, 21, 8, 14, 214, 3, 806, 2]"
3411,1,"[124, 197, 9346, 8, 4, 3606, 11, 3619, 6, 17450, 6406, 45, 3, 17, 1880, 3, 9855, 340, 10614, 6702, 17381, 3, 16660, 4, 250, 1288, 270, 6892, 15, 925, 5703, 2]"
3412,1,"[12, 10, 4, 1646, 6, 4, 5987, 1520, 10, 9377, 2]"
3413,1,"[16, 3570, 9, 4, 101, 39, 3, 59, 628, 7, 118, 526, 36, 214, 626, 1332, 2, 6653, 107]"
3414,1,"[5, 102, 15188, 21313, 52, 43, 4, 311, 7, 4, 72, 3, 6, 120, 12, 146, 434, 2]"
3415,1,"[100, 12, 47, 3, 1665, 152, 8, 1109, 13, 68, 20, 10, 8, 92, 12, 16, 5, 493, 587, 3, 20, 146, 2127, 15, 4, 653, 20, 152, 31, 3, 136, 13, 374, 106, 46, 49, 4, 72, 3, 6, 415, 12, 9, 14, 110, 2]"
3416,1,"[6443, 5, 1439, 2478, 5150, 17, 18, 5082, 27, 3, 4902, 79, 7703, 49, 5, 277, 2228, 438, 27, 2]"
3417,1,"[20, 10, 1554, 6, 5908, 3, 2249, 488, 16309, 3, 10, 1787, 43, 8006, 3, 6, 752, 4, 438, 13, 314, 4, 81, 43, 5, 153, 10, 22, 544, 2]"
3418,1,"[19, 4, 50, 20, 191, 267, 3, 4, 50, 2244, 875, 9, 23, 17820, 318, 6783, 2]"
3419,0,"[121, 42, 1538, 5, 182, 52, 3, 967, 10, 4, 186, 16, 1462, 16, 9, 219, 2794, 204, 2]"
3420,0,"[59, 277, 2982, 832, 9, 5355, 9273, 12, 2811, 119, 54, 17, 16, 12436, 3, 3042, 440, 2, 145, 3, 80, 817, 44, 293, 589, 59, 4, 418, 10]"
3421,1,"[8, 171, 56, 982, 14, 11978, 20, 3149, 9852, 2031, 2]"
3422,1,"[9, 371, 8, 1740, 913, 3227, 174, 879, 14, 148, 20, 317, 12, 125, 4, 1323, 2]"
3423,0,"[23, 4770, 5685, 2367, 7, 4335, 67, 17365, 4, 111, 263, 1472, 94, 332, 10, 302, 6, 90, 10, 1108, 2]"
3424,0,"[13, 15293, 15830, 94, 4, 711, 272, 99, 15, 2518, 716, 21, 34, 406, 2]"
3425,0,"[70, 33, 321, 12, 58, 32, 12650, 9, 18, 812, 6, 19621, 29, 6, 1465, 30, 78, 2]"
3426,0,"[2460, 1059, 11, 887, 10, 18, 11309, 3, 2686, 99, 43, 47, 70, 10, 8, 57, 65, 6, 3254, 65, 43, 4, 39, 3901, 2]"
3427,0,"[2, 2, 2, 8678, 121, 42, 51, 5, 873, 17, 4, 422, 2, 20, 1460, 19032, 4, 345, 6, 1120, 5, 259, 463, 13, 4231, 527, 6, 976, 2]"
3428,0,"[4953, 94, 4, 8297, 10, 2205, 3, 5794, 3, 6, 10572, 65, 223, 864, 309, 2]"
3429,1,"[45, 20, 7614, 22, 3, 4, 472, 941, 239, 21, 56, 2]"
3430,1,"[8433, 3087, 6433, 482, 31, 39, 4812, 1571, 2659, 3, 85, 7916, 16, 48, 8680, 2]"
3431,0,"[956, 16, 12137, 16, 5766, 967, 14067, 16, 12473, 7260, 3, 4, 39, 199, 42, 1032, 8, 136, 16, 179, 16, 40, 320, 1847, 5, 3700, 877, 2]"
3432,1,"[3478, 147, 10, 5, 1642, 52, 7, 74, 2294, 13, 1776, 194, 104, 6, 6842, 5, 553, 129, 448, 21, 2]"
3433,1,"[7095, 506, 24, 10, 5, 2372, 2748, 1215, 260, 43, 6270, 29, 450, 6384, 30, 5, 6065, 76, 77, 3, 26, 209, 2297, 31, 4, 165, 6, 14, 1927, 1013, 2]"
3434,0,"[6238, 35, 12679, 804, 8, 529, 2082, 10, 7007, 2584, 65, 4, 27, 11, 1249, 477, 65, 6, 70, 33, 73, 18430, 1581, 2429, 60, 16646, 4637, 1540, 7, 439, 8, 1173, 12, 25, 2]"
3435,0,"[70, 11, 73, 3816, 4, 4435, 1172, 5442, 7, 4, 27, 2, 2, 2, 60, 4, 365, 1905, 7, 4, 233, 2]"
3436,0,"[2, 2, 2, 18, 16694, 16950, 2901, 65, 19, 1075, 4582, 11, 17656, 5085, 494, 145, 1299, 4, 8361, 2]"
3437,1,"[4, 27, 1743, 4, 53, 7, 76, 1074, 29, 3006, 20259, 30, 26, 12684, 17, 5, 407, 16, 5, 2820, 6, 7667, 2]"
3438,0,"[8752, 12, 54, 16, 4, 707, 251, 7, 11578, 6269, 2]"
3439,0,"[4, 126, 572, 4, 4926, 7, 9311, 6, 7971, 6, 337, 75, 17, 172, 457, 553, 2]"
3440,0,"[12, 11, 44, 13, 1238, 17, 1164, 10, 5, 164, 27, 3, 185, 12, 199, 42, 2, 12, 11, 66, 1976, 667, 2]"
3441,1,"[45, 4, 8041, 848, 54, 3, 573, 3, 2387, 6, 4, 888, 7, 36, 11753, 98, 366, 9, 4, 7846, 7, 4, 936, 9434, 4129, 2]"
