,review,sentiment
1795,my sister and i arrived late on saturday evening and were welcomed by senne i might not have remembered her name but the lovely dutch receptionist and directed to our newly decorated room on the floor the room was lovely and had the most fantastic view it has everything you need good shower nice towels changed daily lots of hanging space and really comfy day on the floor there are snacks and drinks overseen by the charming adriana nespresso coffee apples sweets and ham rolls we did eat much but it was a nice touch and great for a cold drink after an afternoon by the rooftop rooftop pool is gorgeous big comfortable beds and chairs for the daytime and a cocktail vibe in the evenings a fantastic addition to the staff at this bar were friendly and efficient in fact i would say that the staff are among the friendliest and most efficient i have encountered the pluses of this hotel if i were to choose great staff clean and beautifully laid out rooftop pool and bar amazing views lots of nice little luxury touches in the rooms and even the hallway and finally good value for money it euros in a cab to the ramblas cab stand outside and there is plenty to do and see around the hotel ca think of a single moan i already planning my return trip,1
1796,me friends stayed here for and we enjoyed our stay the staff are very friendly attentive especially the bar staff on the roof terrace the views from the hotel are amazing we all thoroughly enjoyed our stay here i would most definitely stay again,1
1797,this modern hotel is big and inevitably somewhat so far so predictable what sets it apart is its superb location on plaza espanya which is a tremendous transport hub and h gets you almost anywhere with metro rail and bus including the superb airport bus right outside the door train to monnserrat starts underground just across the road add tho that the excellent shopping mall next door and the montjuic arts complex in walking distance and splendidly visible from the hotel and it a great centre from which to explore rooms are predictably well equipped breakfast a comprehensive buffet staff helpful and multilingual and the rooftop bar and pool are a great treat with super views,1
1799,the hotel was not worth the money building was old and requires major renovation electrical installation in the room was scary overcharged for breakfast and double room that i never location of the hotel was excellent and the staff was very friendly and helpful,0
1800,great experience with great team that was able to make the pleasure happened i will definitely come back to this hotel again also i will strongly recommend it to thise who are willing to visit this country,1
1801,lovely hotel in a wonderful location adjacent to the bullring and plaza espana room very spacious and well equipped with large comfortable bed bathroom a good size with separate toilet and shower over the bath beautiful pool and bar area on the rooftop with fantastic views to the light and fountain nightly show extensive breakfast would highly recommend this hotel,1
1802,we spent nights here pool area is nice but too small for the number of guests staff are very polite friendly and helpful and out was dreadful very long queues we had to wait for mins just to get to the desk i travel every week on business around europe worst i ever encountered the room was quite dated and the maintenance and cleanliness left a lot to be desired certainly not commensurate with see photos security was a bit worrying too door lock on room was faulty and did always work correctly and there was no requirement in the lifts to use your room key in this day and age very unusual for a hotel of this grade reception was busy and anyone could have walked in and gone up to accommodation floors or pool area one guy in reception area who i never saw stopping and checking anyone hotels in barcelona are notoriously expensive but this was not worth almost euros a night,0
1805,huge star hotel with a lovely rooftop bar and pool boating great views rooms are big and spacious however need refurbishing as the shower head was leaking and the bathroom products were low quality no iron or ironing board no making facilities in room and only power outlet,1
1806,the hotel was clean excellent for americans in july this is a huge bonus beautiful pool great view from our room looking out on the magic fountain show at night location ca be beat metro right downstairs decor could be updated the room smelled a little like smoke and there were no outlets on the nightstands otherwise this is a great hotel,1
1807,we spent six nights in this centrally placed hotel a good location for the fira conference centre and for walking around the city we paid a premium for a room with terrace only discovering on our arrival that it was positioned at the end of the rooftop swimming pool area screened from the pool users by some pot plants which were only knee high this meant that there was no privacy whatsoever people passing by to the bar could look straight in some yobs actually threw their lit cigarette ends over on to our sun beds burning the cover and one end was flanked by the back of the bar where the sound of empty bottles being thrown away was a regular feature this was very the management quickly replaced the sunbed covers for some stained ones which again was very nice and inappropriate for the standard of hotel the room itself was spacious and comfortable with kettle and fridge there was a large bathroom containing separate shower and what looked like a large round spa bath in a separate area but which turned out to be just a bath in an unlit space opening the window in this space was impossible as it overlooked the sunbeds on the pool terrace bottled water should have been supplied daily but we had to keep on asking for this breakfast was astonishing in its variety of food on offer the breakfast hall was huge so one had to walk a long way,1
1808,huge hotel by the plaza de espana perfect location metro station airport bus stop taxis stand very busy streets room with view on the fountain and the needed some lift up as well as the hallways fantastic pool on breakfast the gourmet cafe is serving delicious food not very pricy compare to the street restaurants nearby staff could be more nice stay,1
1809,the hotel boasts quality in everything from service to material room with good beds something characterized by hotel age but clean and well service both at the reception bar and restaurants restaurant filigrana is definitely worth a visit roof terrace is unique with its spectacular views and beautiful furniture from here you can see la fontena magica with its spectacular light wish for a bigger hotel gym but otherwise forward to my next visit,1
1810,easy to get to as the aerobus from the airport stops right outside and there are several metro lines at placa espanya so very convenient for getting around within easy walking distance of the national musuem of art and the magic fountain the pool bar on the roof gives excellent views of these montjuic is also close by large room with efficient and quiet air conditioning i kept this on all night as it was too warm without and too noisy to have the windows open no tea or coffee making facilities in the room which i would have liked breakfast is a buffet with a wide selection can get busy at times may be difficult to find a suitable table do use the water provided for tea as it not hot enough use the hot water function on the coffee dispensers several restaurants beware if you are vegetarian as eg the goat cheese pizza comes with ham even though the menu gives no hint of this i sent it back and it was promptly replaced but worth stating if you do eat meat service in the gourmet corner can be slow i did use the other retaurants so ca comment staff very helpful i stayed one night on my own account and thereafter on a group booking and the staff arranged it so i did have to move rooms other members of my group also found the staff helpful if issues arose the hotel looks awful from the outside,1
1811,great place to base yourself for a city break in barcelona we had a lovely time there and enjoyed the friendly relaxed attitude of the staff i so want to steal the pillows they are even more comfortable than mine at home,1
1812,the hotel is in a beautiful spot in barcelona next to the arena mall there are cafe and restaurants in the area but i totally recommend the hotel breakfast which is fantastic and varied the room i would advise you to stay in is you will thank me later the swimming pool is on the floor and it magnificent the hotel staff is wonderful and helpful especially alex we are here for nights but we will be back,1
1813,the rooftop was incredible with a great view of the city and of the magic fountain show very convienent location and good value for money a very busy hotel but even with so many people we still managed to get a day bed by the pool,1
1814,we had arrived in barcelona on the second leg of our daughter school orchestra tour we were a bit early for as we wanted to go up to parc güell staff were happy for us to leave our baggage and later what a surprise on our return we had paid for a city view but found ourselves upgraded to a clock suite incredible view of plaça espanya the av de la reina maria cristina and the museum nacional de the evening we made our way up to the roof terrace for drinks and to watch the spectacular font màgica de montjuïc we watched the music and light display from up close but the view was truly found the staff friendly and accommodating room was immaculately clean and very special,1
1815,not what i expect from a star hotel the quality differences are in the little things such as not having sufficient safe deposit box locks for the room safe no complimentary bottled water or coffee machines at breakfast and polite but service at the front desk as can be seen from the other poor reviews management pattern seems to be polite apology followed by the scripted thanking for the feedback which offers an opportunity to improve however this appears to be little more than an empty response that results in no or very few real improvements would we stay here again no,0
1816,my ipad phone and aftershave were stolen from a supposedly locked room the hotel offered me no support other than to try to prove none of their staff had accessed my room with a keycard if you travel here keep valuables with you,0
1817,the hotel is located in plaze de can enjoy a wonderful view of barclona at the roof where the pool is located to the left of the hotel there is the arena shopping mall with food court and beside it located many restaurants and coffee shops to the right of the hotel there is shopping streets with also restaurants and coffee shops facing the hotel u can walk minutes to the magical fountain with the additional to the above the metro is far min from the entrance of the hotel the staff were friendly especially sabilla which gave us a specific details how to go and switch metros to sagrada familia breakfast was good the room was ok,1
1818,stayed for nights best location best staff excellent room best location location access to metro and all busses incl aero bus direct to airport from directly outside the main entrance to the hotel overall best stay ever in europe,1
1819,two thirds of the way through our fantastic holiday and we come to barcelona earlyish to check they ca get us in but offer to look after the bags so we head to further to again explore the wonders of this great cities upon our return we upgraded to a suite clearly everything about this hotel is magical the staff are excellent and the pool area is also fabulous with plenty of day beds and a great bar on the eighth floor the location whilst a little out of town minute walk is great for the magic fountain and not too far from tickets a fabulous local restaurant upgraded room was an absolute delight thanks to the team for making ours a wonderful stay,1
1820,so i have just returned from my second visit to the catalonia barcelona plaza having visited for a week last year this is an amazing hotel minutes from the airport cab or bus and with a fantastic location situated on the busy plaza espana it has the most wonderful views right down to the sea and is right beside a great shopping centre with a lovely hairdressers just inside the door the metro and has taxis outside the door this is a busy hotel with wonderful reception staff who very kindly upgraded us to the floor and made sure we got a lovely room with a view adriana is always on hand on this floor and is very helpful and kind the room is lovely and has everything we would have wanted but the view is so amazing that you spend most of the time looking out the window the rooftop pool and bar area is the nicest i have ever been too with the most amazing views wonderful staff both day and night time and beds always readily available had lunch here two days and it was lovely all in all this is the nicest hotel i have stayed in and am already planning my next trip as soon as i can get out there again barcelona is a beautiful and vibrant city in its own right but when you stay somewhere as nice as the catalonia plaza it just makes the trip more special,1
1821,i love this hotel i would definitely stay here again the next time i in barcelona the location was perfect with metro at the doorstep to easily get around the city i also liked the fact that the property is surrounded by many places to eat and shop i would also note that it is very easy to get to and from the airport from the hotel is very easy,1
1822,great style distance to beach and shopping very polite and efiicient staff good breakfast restaurant kids loved the pool stands a bit alone in the old workshop district overall out of,1
1823,this felt more like a business hotel but was perfect for my two nights three days of sightseeing the area is unusual in that it essentially residential and not that close to transport links there is a lot of graffiti around the area but it more street art than tagging and some was quite good my experience at reception was great the lady was very helpful and took the time to explain the best things to do in barcelona which i found very useful i upgraded to a junior suite at reception as it only an extra a night i did regret it as the room was large with separate sections a big spa style bath two tvs king size bed and most importantly a nespresso machine the only thing missing was a balcony being on the ninth floor it was very handy to the floor pool the view from the pool is stunning and goes right around so you can see sagrada familia in the distance i enjoyed sunbathing and reading my book there the pool was quite small however i got the breakfast which was if you book in advance but not great the meats were not high quality and scrambled eggs mushy although the parties were very fresh and there was a good selection of fruit for it ok the room was spacious and very clean plus you can turn the air con up and a great stay and i recommend upgrading to the junior suite,1
1824,nice hotel appears for business travellers but a lot of quiet couples and a few families stay here metro and centres walk away about on the metro to barcelona central and the metro runs till or a taxi is around euros back from the city breakfast was excellent the staff very friendly the pool was never very busy even though we stayed in july and the room was nice spacious and clean pay for the breakfast when you get there as its only euros per day not euros as advertised online i did like that it was directly near any restaurants or the metro although they were only a walk away so ca really complain and that we did have a room allocated to us when we arrived they offered us their last three rooms one of which would cost an extra euros we ended up staying in a smoking room although you never would noticed i had also emailed the hotel via and email prior to our stay and they never responded,1
1825,not happy as we were all bitten by mosquitos were in the room in the morning upon showering in the morning discovered that the bodywash dispenser was compeltely advising reception the same morning iy was met with a response of complete silence by marta who handled our check was them spoken to by someone else on reception in spanish and she just raised her eyebrows and walked was ok the only redeeming feature of our would stay again,0
1827,we arrived at midnight due to a late flight the staff greeted us warmly and checked us in in the morning we enjoyed lunch by the pool the staff held our baggage after while we explored the neighborhood taxi were parked out front during the day making travel to our next destination easy it was a taxi ride from the airport the train was an option at midnight when our flight arrived we originally thought it was closer to the airport but the room bathroom pool made it worth the extra taxi costs such friendly staff,1
1828,been to barcelona before we stayed at a hotel nearby so we already knew what to expect with the location the area may not be the however we preferred to be in the residential part instead of next to bland buildings lots of street art mismatched houses love it if that is not your thing then use google view prior to booking stop complaining about location we had our baby with us felt safe in the area when we walked a few minutes walk to metro shopping centre waterfront such a handy location you away from the bustle of city centre so it quieter but easy enough to get to the staff were really friendly helpful we honestly would have left them all a tip if we had any money left hotel room was fab very clean spacious even with our baby crib in it only issue we had was the people next to us were noisy for a couple of nights so it must be thin walls of course i can not fault the hotel regarding how our behave but i suggest maybe allocating families together if possible the swimming pool is quite small but did the job for us plus the views from the of the building are amazing degree view of barcelona and you can see the la sagrada família hear it ringing in the distance fabulous we felt very welcomed was sad to leave,1
1829,the hotel is located only a few blocks walking distance from beaches although in a rather industrial aera no problem to walk the staff of the hotel was exceptionel very customer oriented and friendly this is true for the reception teams as well as the people servicing,1
1830,the location is the only thing lacking at this hotel the building rooms food pool and roof are all very nice you can take a walk to the beach and there is quite a bit of interesting street art nearby but all the tourist spots require a walk to the metro and longer metro ride,1
1831,i have been in this hotel for a meeting it beautiful and it has a very polite staff good breakfast and i liked the rooftop perfect to drink something in the end of the day room and bathroom are big clean and confortable good experiencebyeeeeeeeefranc,1
1832,unfortunately we can not recommend a stay at the renaissance barcelona hotel our room had an incredible smell to it it seemed to get worse as the night went on since we were not staying but one night and had quite a bit of luggage in tow we chose to deal with it rather than requesting a change of room the trash from the previous guest was never emptied and what appeared to be the water pipes woke us multiple times throughout the night the overall appearance of the hotel is very beautiful and the front desk staff very kind however our overall room experience left us looking for a different hotel for our next stay in barcelona,0
1833,the hotel is extremely conveniently located close to the metro and placa de catalunya our room was clean and and there were lots of restaurants right in the vicinity would definitely stay here again,1
1834,the marriott hotel is very beautiful it has a terrific lobby with about large square leather white ottomans with beautiful pillows throw around never seen this before this is a nice sitting area to eat and or drink the menu is nice they have one of the best white sangria i have ever tasted there a small gym with treadmills and a standing weight machine water and apples are available there is a spa never used but they an amazing roof top bar it is a stunning view of the whole city there a bar to order drinks and food it is great for selfies the rooms are very nice but small some rooms have a nice view and some have a blank walk usually rooms in the etc are rooms with the wall but the location is amazing there are cute quaint tasty small restaurants all around small coffee shops also blocks from the hotel is the one of the main streets with tons and tons of shopping out the door of the hotel to left on the opposite side of street there is a great grocery store floors the hotel restaurant is nice only had breakfast there try the thai restaurant blocks away called thai barcelona enjoy,1
1836,we have just returned from a night midweek break at the renaissance hotel in barcelona the reception and surrounding inside areas of the hotel are stylishly decorated there is a roof top bar area which gives you amazing views of the city we had an executive suite on the first floor which came with a coffee machine which only had one type of coffee and complimentary mini bar however the mini bar only had water beers and coke drinks inside we have stayed at other star hotels and the mini bars have been full with a selection of food and drinks inside so we were a little disappointed with this one the room was a good size however would not call it an executive suite it was just a slightly bigger room than a standard room the bathroom was really nice however there was only one dressing gown and one pair of complimentary slippers when they knew of us were staying there the room was cleaned and towels changed everyday the breakfast was adequate but nothing special which we had included with our room booking it was expensive if you had to pay extra it has a gym area and spa which we did use and there was supposed to be a pool however all we found was a small water feature on the floor the reception staff were very helpful and friendly especially andrea who made us feel welcome i would recommend this hotel however we would prefer a,1
1837,i stayed here for two nights before a cruise i really enjoyed the hotel the room was clean and very quiet with a large bathroom there was free speedy throughout the facility the staff was friendly and efficient the hotel offers an excellent free buffet breakfast with a variety of hot and cold foods breakfast is served in a floor restaurant that offers an enjoyable panoramic view of the intersection below from very large windows there a beautiful outdoor terrace bar on the floor with a nice view of the city best of all it in a great location within walking distance of many of the city highlights highly recommended,1
1838,stayed at this hotel several nights on our recent visit to barcelona and had a very good experience the hotel was clean and the room was more than adequate for our needs with a very comfortable bed the service was very good especially at the front desk the hotel is centrally located in the heart of the city close to sights and restaurants this hotel maybe a little pricy for some but it satisfied our needs the buffet breakfast was very good with many selections of food all in all a very good hotel in the heart of the city,1
1839,i like this hotel for large and clean enough staff to serve lots of in the center of breakfast has multiple mini market beside the hoteli will definitely will book it again,1
1840,when we arrived our to our first room there was a musty odor we waited and thought that it might air out eventually after showering before a cocktail party we were attending the bathroom flooded the flood was not from a leak but rather poor during a shower water accumulates on the lip of the tub and because of poor design the water travels around the tub and onto the floor no way to prevent short of not using the shower when we called guest services which was difficult since none of the buttons worked and there was no instructions regarding hotel services and explained the situation a maintenance person was dispatched and quickly informed us of what we already knew the problem was not anything he could fix because it was a construction problem we were then moved to another arrival to our second room we found an extremely cold environment degrees celsius we promptly set the thermostat to degrees and left for our cocktail party for which we were already late after the cocktail party and dinner we returned to our room to find the temperature still degrees despite the degree setting we promptly called guest services again easier this time since the phone buttons worked and were told to turn off the and open the windows to warm it up that worked until it became too hot and humid at about am turned the back on only to have it cool to instead of the degrees it,0
1841,i stayed here for days on business the rooms are ok bedding to a high quality but the rooms are little out of date the service is good and the bar terrace is great with good love music from a marriott perspective they need to improve marriott on line check in no requests are answered and no one ever answered any chat messages,1
1842,worst marriott property i have stayed at as a platinum lifetime elite i have visited many marriott branded hotels in my travels other renaissance hotels stays have been perfect there was nothing right about this stay with my family rooms let first talk about customer courtesy at the front there was none with the employee that checked us in nothing that we had requested and was confirmed happened rooms were not on the same if you had planned ahead in assigning the rooms this would have happened we were then told although our reservation confirmation said breakfast included that only people would get breakfast and the other would have to i never get upset but the manner in witch this was told to me was shameful almost yelling at me of course i backed away no sense in disputing this with that person when we got to the room again not on the same floor the exhaust from the kitchen was blowing up in front of our window and there was a smell in the room so they were able to move us to the same floor that one of the rooms was on wonder why we did get that room to begin with however this room had no chair to sit in but it was near the other room the smell of sewer was throughout the hotel especially on the floor and our room the hotel said they can do nothing about it there were just too many missteps,0
1843,this was our visit to this hotel and again the quality of service was second to none can not fault this hotel the staff are so amazing and committed to the guests and daniela our waitresses were excellent and so professional julia alejandro roger and gisèle were so helpful full of knowledge and extremely friendly can ask anything to the staff they will assist you anyway they can you again we will be back beaufils and family,1
1844,my wife is a heat seeking missile for the truly special things in life you know those things that sit at the intersection of great price and fantastic quality it no mean feat then that gran hotel la florida sits among her list of favorite places to stay from to expect a sterling quality of service from everyone the whole staff radiates a sense of pride at their jobs and for the place that they work in they expect to serve you well and they expect that they will be good at do always like dining in the hotel but you should for this hotel the views of barcelona make up for the lack of proximity to most of the barcelona attractions that because the hotel is nestled atop mt tibidabo it overlooks barcelona that means you trade easy access to barcelona hot spots for the view and some particularly enjoyed the view over breakfast an opulent affair spanning all the spreads from cuts of artisanal sausage to custom made omelettes to racks of sweet buns and breakfast meats galore i particularly enjoyed having a drink and looking at la sagrada familia still imposing from a rooms themselves are very large and very comfortable i stayed in parisian hotel rooms as large as the bathroom in our room in gran hotel la florida the turndown service even sets the system to play classical tunes as one gets ready for bed our room featured a balcony from which i could check,1
1845,the staff made us feel welcome there was no query they could not solve and they were very polite the room was very clean nice pool with rooftop view will be going back to stay at this hotel again hopefully when i book my next barca trip,1
1846,lovely stay good location staff very friendly only downside was the pool was tiny but it was the end of the world would recommend this hotel to anyone breakfast was good staff were always helpful erica was superb she helped a lot with the a couple of issues we had with the internet which was working nothing was too much would definitely stay again,1
1847,nice hotel close to the metro and renfe direct connection with airport and the train station clean rooms with everything needed nice breakfast also my children liked very much the pool area on the roof very helpful and supportive staff many thanks for our days in barcelona,1
1848,highly recommended rooms are lovely staff are so helpful and friendly metro and taxis easily accessible beach is a little distance away but easy enough to get to with there services we used metro brought a ticket for got red from clot to urquinaona and then yellow for two stops to barcelona the a min walk to the beach sounds alot but it so quick and easy or taxi is the hotel has a pool which is lovely but only beds it would be good if they got a few more but not essential as most people go to the beach,1
1849,very friendly welcoming and accommodating staff great location close to many restaurants supermarkets and metro quiet very comfortable bedding and family friendly would highly recommend catalonia albeniz,1
1850,great staff very helpful i needed directions to different locations they were very patient and helped as much as they was a taxi strike and the staff helped me understand the metro and the area where i needed to get off and back on,1
1851,we stayed nights at this hotel we were made to feel very welcome and all the staff were so friendly and and helpful the rooms were very clean and comfortable the breakfasts were excellent and had everything you could want the metro was very near and sagrada familia was minutes walk away a huge thank you to erika and all the staff for making our stay a happy one we will definitely go back,1
1852,stay was great close to everything wish you guys had onsite parking however i understand that not always possible reception staff outstanding reception staff deal with some incredibly rude patrons while i was staying at the hotel i witnessed some very unreasonable patrons your staff members have the patience of a saint always trying to accommodate the most unreasonable demands thank you,1
1853,this place was wonderful it was clean and comfortable the location was very close to everything and the cab stop was right outside the door the front desk helped plan activities and ordered tours,1
1854,i have been in quite a lot of hotels but this one is certainly above average the rooms are clean and spacious enough with very high ceilings the rooftop bar and pool are really nice after a day of traveling or walking in the city and the personnel are very kind and helpful last but not least the breakfast is great,1
1855,the hotel is in the centre of the city however very quiet and is in a very prestigious place the sky bar is great with the pool overlooking the sagrada familia staff were great rooms are very clean and comfortable,1
1856,we could have asked for anything better from his hotel it was a short walk no longer than from las ramblas it was very mature and relaxed hotel and the staff were phenomenal very helpful and cheerful we were upgraded for free to club havana which meant in the morning we were able to get free croissants just for our level which was a bonus considering the breakfast was euros the roof top bar was nice and overlooked a few over hotel the bar sold lovely cocktails which we had every night when we was in barcelona city we used the metro to get around very simple to use we got a i believe which was journeys for to conclude we were pleasantly surprised with the hotel as we was sure on how great it would be but we had an amazing stay at this modern hotel and me and my partner would definitely recommend to anyone especially couples,1
1857,really enjoyed our stay at this hotel very modern and clean a bit of a walk away from the main attractions but if the weather is nice who cares we stayed when the at jean festival was on so we had a great view from the rooftop bar next time we stay i will be tempted to upgrade the room to one with the private balcony as they looked great,1
1858,great location very clean nice big room small pool with views great breakfast and best of all is the restaurant angle which is michelin star and there have a nice bar all round fab hotel stayed twice and love it,1
1859,i stayed at cram hotel with my wife and we had a really great experience location was great you have a lot of restaurants and bars nearby and you also blocks away from passeig de gracia the hotel is nice clean and the staff is very friendly and helpful the room is not huge but it clean and comfortable the bathroom is great as recommendable,1
1860,nice hotel very accommodating clean and fair price staff are friendly and know english do bring an adapter for outlet the pool is a small size but it makes up for it with the bar on deck check in time is they allowed us to leave our cases behind locked doors for early arrival,1
1861,its a great hotel so close to the city center lots of light a very nice terrace to have a cup of coffee great staff great coffee shops around it has it all i cant say that is pricey is not you pay a good amount of money and you receive great quality and location i can assure that is a great place to enjoy barcelona,1
1863,we booked this hotel for a meeting the meeting rooms are great food were very good especially the meats rooms were so modern and clean the pool area is a great area to relax after meetings our customers were also happy with it hotel is also in a good location walk to passeig de gracia highly recommended,1
1864,this hotel is centrally located just a few blocks from la rambla placa de catalunya and several gaudi sites the rooms were comfortable and clean though small we had just barely enough room for a spare bed for a child we also thoroughly enjoyed the pool and the staff were really helpful it could use a bit of updating but overall we had a great experience here,1
1865,very impressed with this doubletree good restaurant bar in lobby nice size rooms very comfortable with a beautiful swimming pool highly recommended decent last minute price king size bedroom,1
1866,stay of nights there as hhonors diamond you should be treated fairly unfortunately not at all no welcome for breakfast the hotel do a segregation of hhonors member on the underground with a limited food and untasteful moreover the staff is far to be professional and spend more time to chat and joke than take care of customer this hotel is not at all as hilton level and should be removed from hilton group,0
1867,we stayed from the july at the alexandra it was a good week we love the hotel and it location just off passeig de gracia just over for the stay not bad value the staff are very helpful friendly and we got nice fresh warm cookies on arrival in the hotel the bar downstairs is a great spot for chilling relaxing and having a quite drink with some local food we had a nice view over the swimming pool it does get kind of busy but we managed to get sun loungers no problem only down side the cleaning ladies start early and they can be quite noisy and they feel like they are practically in the room with you,1
1868,first of all i would like to say that i am a hilton honors member for quite some time and have thoroughly enjoyed most of hilton hotels where i had stayed also i would like to make it known that i very rarely review any hotel however my experience in this case has been so extremely bad that i felt an obligation to my fellow travelers this hotel quite frankly does not deserve the hilton designation when someone looks at hilton hotel he has trust that the franchise will guarantee a certain level of quality and experience at this hotel was a total disaster from the very beginning i arrived at the barcelona airport at on thursday morning and when booking this hotel of course it threw it into the next day when i arrived i said that i would pay for wednesday night plus the prepaid night for thursday they gave me a room which had no air conditioning when i complained they told me that the minimum it could be set at was when i continued to complain they finally switched me to another room at that morning i talked to the manager mr dalmau and was told that i would have to switch to a third room in this room the air conditioning worked well however there was a family with several young children and infants that were screaming crying and running in the hallways despite my complaints there were no apologies only a very arrogant attitude,0
1869,just had an excellent steak meal in sollemillio fantastic service by vidan harlan and particularly ali very friendly and welcoming beautifully evening on the roof terrace very relaxing away from the street bustle,1
1871,exceptional boutique hotel located in the heart of barcelona close proximity to numerous dining and sightseeing options the courtyard pool and patio lounge were a nice option for relaxing after a day of sightseeing and before going to dinner that evening what made this particular property shine was the staff the level of service and attention to detail at this hotel is unusual at this price point however it was comparable to that of most star hotels i have stayed in,1
1873,this is a very nice hotel the front desk staff was very friendly and helpful it is an easy walk to the subway a special thank you to ali in the terrace bar who gave us exceptional service for hilton honors members there is a nice continental breakfast and the server there was very kind and helpful we had a junior suite with a beautiful balcony and nice view,1
1874,the room was clean and the taff service minded it was as now noise from the street or other guests the hotel had a geat location it was handicapped friendly one of the better four stars hotel i stayed in,1
1875,i have enjoyed hilton hotels for business travel and decided to book the alexander doubletree in barcelona expecting the same standards i experienced in the past this hotel was extremely disappointing first i received an email that they would not be able to accommodate their standard time as the hotel was in full capacity and my room may not be ready in time luckily my train was arriving late to barcelona so that did not present an issue for this second upon entering my hotel room a terrible stench permeated the room i opened the window to air out the room but the smell would not dissipate third the bathtub did not drain properly and water filled up the tub as i showered i had arrived late to the hotel because of my delayed train so waited until the next morning to let the front desk know about these issues the next morning i called the front desk and asked for both items to be checked upon returning to the hotel in the evening neither of those items had been fixed my stay at the barcelona was short so i did not call again and mentioned it to the front desk during the person at the front desk questioned whether i had made a mistake about the room not being checked i was extremely disappointed as a hilton honors member of the room and the lack of service provided the only positive to this hotel is that it is close,0
1876,this was our hotel for the final few days of the trip it was the cleanest and most elegant of the properties we stayed at in spain the location is great because you are in the quieter part of the main stay area of barcelona great location for shopping dining and touristy type walks the rooms are big the beds were comfortable and the best part if the warm cookies that they have hidden behind the front desk,1
1877,loved this hotel great location lovely room nice facility the staff was super helpful from the start including the front desk people who gave excellent refs for restaurants and sightseeing and the restaurant staff estefania and elena who were happy help us plan our last evening in barcelona,1
1878,booked through a third party supplier hotel withheld intial deposit gbp as expected the remaining amount was then settled on check in with nil balance to be paid was then charged again for the nights on day of check out without my knowledge deposit not released and then charged again on day after check out they admitted their mistake in recharging my card when was meant to be refunded but their response was that bank wo let them refund i am now nearly euro out of pocket for this trip and have not refunded any funds do not stay here,0
1879,we stayed here for nights and i ca fault this hotel at all perfect location for us walking distance to all major sights and it was quiet in the evenings but not too far from the marina and la rambla marina was walk perfect if you like a stroll in the summer evenings and some lovely restaurants along the marina la rambla is a walk the hotel staff were friendly and helpful room was spacious with a small balcony without sun loungers however nice if you wanted to leave the door to the balcony open of an evening cleaned well daily although it was annoying to have to always ask for tea coffee and milk should be standard in a hotel when cleaned the terrace is a lovely asset to this hotel rooftop pool is so good just what you need after a day of sightseeing,1
1881,very nice stay would return again the service was wonderful we lost our drink tickets somewhere on way to sagrada familia and they replaced them for us no problem the bed was comfy and bathroom was awesome with a bidet even enjoyed roomservice and it was very affordable,1
1882,hotel was very clean and comfortable in a perfect location being only a slow minute walk from placa catalunya which is the main tourist centre in room was good we were on the club floor which had fresh pastries each morning which we ate so we could get straight on with the did eat in the hotel at all but we used the lobby bar which was great but it would have been nice to have a pianist or some more background music the bar is located at the bottom of an atrium that runs the entire height of the hotel the building design of the hotel is very interesting and there is also a pool on the roof that i sure would be nice in the hotter months would definitely book again,1
1883,hotel is located blocks from plaza catalunya which makes most of the city accessible by foot or short trip room was nice we were on second floor facing the busy street but the room was soundproofed we did hear or feel a thing while windows were closed breakfast was good and the service was pleasant and helpful we paid slightly more than some other nearby places we might have found but were not upset when we spent time there it has a nice rooftop pool and snack bar,1
1884,being only a minute walk from placa catalunya and las ramblas the hotel is in a perfect location when we arrived we were told that our room had been upgraded for free we still not sure why so we now had a premium club room with a queen size bed and free croissants in the morning the rooftop bar and pool were great with a very chilled atmosphere we did eat breakfast at the hotel as it was quite pricey however there is a shop opposite the hotel open hours selling anything you need the room was very clean spacious and equipped with tea and coffee and a hot water machine one thing i say is that the room was a bit dark the window was quite small and the lights were very bright however we were not bothered by it as we did spend much time in the room apart from at night the wifi is free but like with a lot of hotels it was very slow during peak times would definitely recommend this hotel for couples as it very peaceful and easy to get to,1
1885,friendly staff rooftop and outfit pool was the best value good with family room although more expensive then the breakfast is recommended to add a complaint was dealt with in an excellent manner we will return,1
1886,i returned home last night from a night stay at the silken gran hotel havana i have to say this is probably one of if not the best hotels i have ever stayed in the reception staff upgraded our room to a junior suite upon arrival this was situated on the floor just below the pool and rooftop terrace area the room itself was absolutely stunning everything was fresh and contemporary and most importantly impeccably clean towels robes slippers and even a towel to take up to the pool were provided there was also a fridge in the room which was very useful to keep items such as milk and water in although the bar and pool was situated directly above us this was not a problem as noise levels were minimal the only thing i would say about the room is there was a view only a wall to look out on again this did prove to be a problem as the view from the roof terrace is amazing you can even see the impressive w hotel and sea views in the distance we had breakfast and a couple of evening meals at the hotel and they were delicious and in comparison to restaurant prices around barcelona very reasonable as for the drinks there is a good selection of cocktails and of course sangria i visited with my mum and she would highly recommend the mojito sin for a refreshing drink at the end of a day exploring the,1
