,label,index
1580,1,"[3458, 3782, 457, 4176, 3743, 1818, 3023, 6244, 3961, 4189, 5458, 1080, 7238, 7202, 7738, 5458, 1885, 2810, 4754, 3458, 2369, 6244, 2810, 482, 7403, 5130, 4055, 4601, 7821, 4820, 910, 1499, 2056, 4279, 2257, 7990, 8298, 2300, 7336, 1250, 4651, 7818, 7628, 1540, 137, 8, 7308]"
1581,1,"[1817, 2257, 5008, 4331, 3782, 2810, 2836, 4629, 8764, 6244, 3458, 5130, 6244, 1631, 7109, 3683, 6244, 3458, 6072, 7884, 3458, 741, 3024, 8901, 8298, 2300, 4279, 8029, 1434, 6244, 5008, 3782, 1885, 7595, 3456, 3180, 6244, 2667, 8924, 7293, 3688, 583, 4055, 3458, 3688, 9094, 7884, 3540, 5361, 2161, 4055, 3458, 6252, 7667, 6244, 4187, 7306, 6244, 6130, 7100, 3024, 3394, 2257, 7336]"
1582,1,"[7403, 2300, 4071, 4279, 3458, 8160, 7738, 4669, 3360, 5518, 4055, 8643, 7738, 3458, 6234, 2670, 482, 6268, 4055, 7056, 6947, 7403, 1434, 3511, 1540, 7731, 8407, 2810, 7100, 3458, 5130, 7504, 4409, 3458, 5582, 2810, 3456, 7738, 5816, 3782, 8518, 4736, 8692, 2234, 4518, 6517, 5533]"
1583,1,"[3062, 5327, 6268, 4264, 1817, 3782, 4264, 6277, 3456, 7738, 2836, 8160, 7738, 6150, 8884, 1554, 1160, 5774, 3688, 2817, 1125, 8085, 7109, 1501, 3290, 4279, 1138, 4279, 4055, 3023, 8145, 5361, 8033, 8160, 8709, 3688, 175, 8692, 3094, 8731, 5917, 7229, 4279, 2578, 7738, 1827, 6812, 8692, 8878, 3103, 4279, 5533, 3458, 3688, 7461, 2917, 4279, 3458, 1160, 4426, 944, 7109, 3683, 6277, 2146, 7738, 1501, 8060, 8863, 5774, 3458, 2300, 7819, 3688, 5130, 7667, 5774, 1817, 7109, 4629, 8848, 3683, 3024, 910, 5008, 479, 5458, 3094, 3688, 8343, 5991, 7109, 7238, 2596, 6967, 8856, 6083, 7094, 4279, 3458, 1160]"
1584,1,"[2810, 2836, 6912, 7738, 2213, 3782, 4410, 4331, 4071, 4279, 8518, 3576, 271, 7738, 8160, 6177, 2810, 5850, 2078, 7738, 1022, 2836, 3024, 3062, 8901, 7129, 6591]"
1585,1,"[4410, 3782, 2810, 3456, 7818, 6947, 879, 4279, 8976, 1719, 5458, 1885, 2810, 6270, 7738, 7293, 6967, 7100, 6967, 5458, 6244, 3688, 8863, 91, 7738, 3458, 3782, 7293, 8133, 4664, 3458, 8160, 7738, 3458, 7504, 959, 7818, 6947, 4279, 1138, 7315, 7738, 2056, 4409]"
1586,1,"[5361, 282, 6833, 7990, 8298, 2300, 5361, 1885, 457, 4279, 3743, 2810, 1818, 7738, 5309, 3458, 3782, 1885, 6277, 2836, 7738, 7738, 3456, 3458, 6268, 1885, 2810, 482, 7738, 5850, 3458, 1245, 1885, 5224, 7738, 2161, 7056, 799, 1080, 2520, 3458, 8160, 6244, 2810, 4050, 7738, 3185, 5134, 6244, 3338, 2917, 8085, 3688, 5572, 3307, 799, 4279, 4100, 7738, 5309, 3458, 3782, 8692, 6002, 2234, 2257, 3688, 2990, 7932, 5361, 4820, 3394, 7094, 2056]"
1587,1,"[2257, 6244, 4410, 4071, 4279, 7056, 7931, 799, 2080, 2161, 864, 8614, 3939, 7818, 4664, 3909, 7238, 7595, 1758, 5976, 3782, 3765, 5976, 3782, 8526, 4055, 1164, 3815, 6621, 3072, 5074, 7818, 6244, 5998, 7990, 3458, 2300, 7818, 6181, 1164, 2810, 7103, 3072, 2031, 3782, 3851, 1556, 3458, 3979, 7884, 3688, 4787, 7595, 7644, 4279, 4180, 3458, 8856, 7103, 669, 3307, 799]"
1588,1,"[8298, 1891, 6244, 1202, 3683, 6244, 482, 7738, 5850, 3458, 4331, 6244, 2810, 4071, 4279, 7056, 7738, 3458, 728, 8188, 6244, 7729, 5876, 3458, 4747, 3458, 1830, 8152, 7293, 6299, 4494, 7738, 5329, 416]"
1589,1,"[7818, 1556, 4880, 6517, 5766, 3688, 583, 7884, 7368, 7109, 8298, 7932, 5774, 584, 4928, 1725, 3458, 6268, 4264, 482, 7738, 7915, 3290, 4055, 2810, 1019, 8342, 3458, 4601, 4271, 7738, 5130, 4264, 22, 7403, 143, 3688, 5901, 7884, 1135, 8060, 3889, 6517, 3458, 8292, 7738, 3458, 1700, 4264, 2810, 3549, 7738, 3456, 221, 7109, 7238, 5083, 3458, 1434, 5774, 4410]"
1590,1,"[3458, 2300, 5774, 6517, 3458, 7592, 7884, 3458, 8292, 3939, 2810, 6177, 7738, 5774, 6517, 3688, 2810, 5799, 1891, 3458, 403, 4271, 5774, 4410, 4055, 3458, 5130, 754, 3458, 3185, 5134, 3782, 1885, 4410, 6268, 4264, 2810, 482, 7738, 5850]"
1591,1,"[5361, 1080, 1556, 5205, 8692, 240, 4292, 5917, 7212, 2300, 3683, 6244, 3688, 2744, 2917, 3961, 5159, 622, 5917, 5091, 6095, 3683, 6244, 2810, 234, 7738, 8017, 2300, 7738, 3458, 3782, 1885, 6229, 2810, 3456, 7738, 6399, 5361, 1885, 2216, 8692, 3070, 4279, 1270, 2171, 7667, 2233, 6517, 3458, 3654, 5361, 1885, 1168, 4279, 1138, 3070, 5553, 1375, 8692, 2234, 8205, 7667, 6244, 3688, 2544, 7175, 3458, 1434, 6244, 7480, 3458, 5582, 8454, 4271, 6244, 7403, 7738, 4612, 3688, 8343, 3672, 2300, 3458, 4271, 6854, 1817, 8467, 7667, 5361, 2161, 3589, 8369, 4651, 5361, 6244, 6517, 5533, 8292, 5361, 8033, 3458, 8160, 4279, 1138, 7172, 2810, 3728, 4279, 8789, 5361, 3094, 3688, 7818, 5271, 7667, 6244, 6910, 8692, 4279, 3486, 5361, 1885, 5697, 7611, 4055, 3458, 2300, 6967, 5361, 6244, 5927, 4409, 8684, 4410, 3683, 3024, 910, 7109, 5361, 2161, 932, 3147, 2257, 7990, 8298, 8173, 2300, 7738, 8133, 7738, 1540, 8841, 3024, 3394, 8901, 4279, 8029, 8475, 2072]"
1592,1,"[22, 8222, 2234, 2257, 7990, 8298, 2300, 2810, 8173, 7738, 482, 3688, 7869, 7884, 3688, 2917, 8085, 5917, 3458, 8159, 3158, 7109, 479, 3458, 3709, 5774, 7403, 1189, 5196, 5361, 282, 4651, 3458, 7990, 1088, 4565, 6244, 4409, 6277, 5361, 2161, 3688, 4410, 7821, 5917, 3458, 4601, 4271, 137, 8671, 5361, 2257, 7818, 4820, 910, 2626, 4279, 8815, 3458, 2369, 4279, 7932, 4055, 3458, 5677, 6826, 6967, 5458, 2478, 4410]"
1593,1,"[4410, 4331, 2810, 482, 7403, 9061, 2369, 1425, 5130, 4055, 7615, 4410, 1434, 7738, 3512, 7884, 5309, 5774, 3458, 4772, 7678, 7667, 5774, 8290, 7022, 7738, 3023, 1556, 3688, 7403, 4271, 5309, 2338, 3665, 2300, 282, 456, 7738, 8725, 3683]"
1594,1,"[7818, 282, 7990, 8367, 2300, 4055, 1540, 527, 7738, 5361, 2161, 3688, 22, 4410, 3747, 4331, 6244, 4410, 799, 1556, 3688, 583, 7884, 3576, 7738, 7545, 93, 7738, 799, 3511, 5636, 8085, 5917, 961, 5710, 2363, 3458, 2300, 5774, 7403, 482, 7738, 3458, 3782, 5774, 2810, 2836, 7738, 3456, 3458, 2369, 5774, 7238, 5572, 7109, 3683, 482, 7738, 5850, 3458, 616, 5774, 4410, 6967, 712]"
1595,1,"[7403, 2300, 2810, 2213, 482, 7738, 5890, 9059, 3782, 4264, 2836, 7738, 3030, 7718, 1058, 1416, 932, 7870, 8692, 550, 3458, 5130, 5774, 3688, 1425, 7809, 7109, 3683, 5432, 8846, 8692, 3683, 4055, 3458, 4271, 4409, 6376, 8624, 6517, 8671, 5774, 5458, 5537, 4176, 4279, 6788, 2234, 8744, 8118, 3795, 6325, 8692, 4906, 3592]"
1596,1,"[406, 3688, 4410, 2300, 6277, 4071, 4279, 3458, 8292, 1931, 3898, 7884, 4120, 3688, 2810, 7403, 756, 4279, 1556, 3688, 2174, 7884, 3327, 4410, 3782, 4410, 3327, 3258, 7172, 3683, 7819, 3683, 5309, 7818, 4019, 4076, 3909, 5774, 4467, 5774, 7238, 799, 2884, 3688, 5008, 2258, 7884, 6374, 7738, 799, 1644, 4410, 4668, 7738, 4331, 7818, 8687, 5651, 3909, 5774, 3688, 4410, 1891, 4279, 5576, 5533]"
1597,1,"[5361, 5992, 8298, 2300, 8692, 3688, 2003, 3458, 2003, 6268, 4264, 4410, 82, 1885, 2810, 5008, 8475, 3458, 3428, 6268, 1885, 6277, 8173, 7738, 482, 3458, 5130, 7504, 5774, 3688, 4410, 7504, 4279, 7899, 143, 4658, 2234, 4832, 1885, 3511, 2990, 4055, 3683, 2300, 5774, 3511, 6517, 3688, 5008, 4331, 2917, 4279, 961, 5710, 2363, 3062, 5327]"
1598,1,"[8298, 2300, 5774, 7209, 6430, 1375, 3688, 8343, 5636, 5917, 1328, 7564, 1908, 5710, 7077, 7738, 7877, 2434, 3926, 3458, 6268, 1885, 5850, 7738, 482, 8750, 1425, 5361, 2161, 1375, 4011, 3290, 2369, 8692, 3688, 7930, 1928, 8692, 3688, 4365, 5361, 3511, 5028, 8222, 3458, 5130, 7738, 3458, 3782, 1885, 22, 3456, 3683, 1080, 8789, 3688, 7869, 7884, 6681, 7109, 3217, 5361, 2161, 3688, 4410, 3747, 5924]"
1599,1,"[2810, 3850, 4055, 8298, 1668, 5008, 4772, 4271, 6517, 4949, 7403, 7809, 6268, 2810, 5850, 4055, 3688, 1136, 1304, 5130, 3062, 5327, 5825, 221, 8559, 9059, 8345, 7809, 6370]"
1600,0,"[2257, 7884, 6833, 3023, 6967, 743, 5922, 799, 4834, 910, 7914, 8450, 2910, 7238, 7990, 5309, 3961, 1818, 8692, 1434, 3458, 2300, 1058, 3688, 130, 7884, 743, 6027, 4409, 3458, 4457, 4055, 3688, 3790, 82, 7738, 2069, 4806, 3458, 3782, 5774, 1745, 4279, 910, 4609, 7738, 7705, 5991, 8671, 4279, 5548, 7738, 7636, 622, 1074, 196, 7884, 8765, 8298, 2300, 5774, 7238, 7990, 5309, 6967, 5627, 8205, 7738, 4834, 910, 1447, 5917, 5627, 6245]"
1601,1,"[5361, 282, 5917, 3458, 571, 7990, 3458, 934, 3683, 6244, 3688, 5008, 6915, 5361, 8725, 3458, 2300, 7738, 3683, 4331, 1375, 7315, 961, 5710, 2363, 1375, 3672, 8692, 3458, 2257, 7238, 7222, 381, 3458, 3782, 4264, 2810, 3456, 2836, 7738, 5361, 3094, 7403, 273, 4053, 1286, 4409, 3592, 6517, 3458, 2300, 3458, 4271, 5904, 5774, 3688, 4410, 5930, 8692, 4711, 6678, 7738, 4691, 3688, 5766, 4477, 4055, 1164, 4063, 82, 5361, 2161, 3688, 7403, 7821, 3672, 3458, 1304, 5130, 3683, 7893, 1138, 3549, 7884, 2219, 7109, 5361, 254, 4279, 1138, 4526, 8009, 3961, 3134, 4629, 2718, 1140, 3458, 274, 4286, 5280, 4906, 7738, 5458, 8687, 910, 5766, 4997, 7738, 5458, 3743, 8125, 5458, 4264, 8062, 6517, 3458, 2369, 4055, 799]"
1602,0,"[2576, 7884, 5309, 7818, 3024, 8125, 4279, 4076, 3909, 7818, 6224, 3688, 5627, 1153, 6027, 8692, 5766, 1164, 8671, 7738, 1556, 5028, 8222, 8856, 7884, 5627, 7368, 959, 7818, 2161, 282, 3511, 7818, 3024, 8125, 4279, 967, 3683, 3952, 3909, 7818, 2810, 1143, 1948, 3769, 2300, 3939, 1540, 3747, 6517, 8298, 6576, 7819, 4880, 6277, 7874, 7222, 3909, 7818, 557, 932, 3600, 4279, 1540, 1162, 2269, 8298, 2300, 5766, 5210, 7893, 7238, 4656, 3458, 5627, 8381, 4651, 7901, 2122, 7990, 5627, 2300, 2875, 7819, 6122, 3909, 3458, 3226, 4820, 2571, 3688, 2757, 8205, 7884, 4668, 7738, 3747, 7990, 8298, 2300, 6244, 3688, 5602, 1014, 5917, 3458, 2810, 1832, 7818, 5462, 7990, 3458, 5533, 8643, 7990, 4409, 9087, 3654, 7738, 4651, 4042, 8298, 2300, 7884, 875, 3683, 818, 3683, 1357, 3458, 137, 5901, 4651, 7818, 5462, 7818, 4936, 3909, 7818, 3024, 2884, 8692, 2302, 8369, 5105, 3458, 8375, 8369, 8692, 9087, 5458, 1299, 8133, 3688, 2369, 7667, 2161, 3961, 6035, 4328, 4651, 7818, 6690, 5458, 5719, 8133, 3909, 3458, 6109, 3683, 1080, 910, 5883, 7990, 6244, 4651, 7818, 3152, 4279, 6214, 5458, 480, 8356, 8133, 4279, 3410, 2369, 7990, 3909, 3654, 7818, 6605, 4279, 3458, 1281, 4826, 279, 7738, 6244, 5719, 3909, 7818, 3024, 1556, 4279, 1247, 4279, 3688, 1856, 2369, 6517, 8298, 2369, 3458, 6035, 4328, 3046, 2937, 3939, 3023, 6244, 3688, 1022, 4055, 7877, 4813, 7731, 7738, 3157, 3909, 1885, 5014, 827, 7738, 4390, 6517, 3458, 9010, 3547, 1540, 8923, 3023, 1885, 3961, 5713, 4629, 3688, 2810, 1645, 1545]"
1603,1,"[1375, 2161, 932, 5224, 2741, 8820, 6517, 4585, 6977, 5411, 5394, 4383, 54, 7738, 4937, 92, 2810, 2836, 7738, 6912, 3718, 6829, 4409, 3458, 5582, 756, 2810, 6678, 8085, 5917, 3458, 3333, 7102]"
1604,1,"[8424, 5646, 2300, 6430, 6517, 3458, 7029, 7884, 5533, 4071, 7457, 4279, 6827, 9052, 7738, 6530, 2693, 3458, 6008, 5130, 7738, 3395, 6203, 1885, 3688, 7403, 7409, 8692, 6678, 143, 3688, 5901, 7884, 6530, 7738, 8156, 1499, 4279, 7183, 3909, 6829, 815, 457, 8298, 8813, 5555, 8482, 6244, 3458, 3782, 3458, 8205, 7884, 5411, 7738, 7150, 4279, 4570, 7990, 8298, 2300, 5774, 842, 7990, 8298, 9059, 733, 3939, 3683, 6244, 8503, 4279, 3909, 7884, 8856, 7022, 7368, 7818, 1556, 282, 6517]"
1605,1,"[8298, 5774, 3688, 2810, 7403, 2300, 3458, 1830, 8152, 3782, 6244, 2810, 2836, 7738, 3456, 3683, 5774, 932, 1501, 2917, 4279, 3458, 6586, 3688, 8800, 3307, 799, 4279, 92, 6517, 3458, 756, 4271, 1189, 1299, 4176, 8424, 5411, 8692, 5627, 1153, 3851, 3023, 5774, 3688, 7403, 4054, 1434, 7738, 3458, 8295, 3023, 6244, 2810, 3549, 7738, 3456, 5361, 2161, 3688, 7052, 348, 4055, 3688, 1136, 6826, 7738, 7403, 7821]"
1606,1,"[3458, 2369, 6244, 482, 7738, 3458, 5870, 5411, 6727, 3683, 6244, 6967, 6264, 4753, 5917, 3458, 3333, 8060, 7755, 4445, 3458, 2300, 2161, 3688, 1355, 4331, 3683, 6244, 3571, 2836, 7932, 7884, 3458, 4292, 5838, 4763, 2300, 7818, 282, 6517]"
1607,0,"[7818, 1556, 8222, 5627, 7368, 8692, 161, 5794, 7738, 5471, 4279, 7628, 3458, 3810, 1668, 6517, 5533, 8639, 3458, 2376, 2636, 7818, 4435, 6517, 3458, 5457, 8298, 2300, 6244, 7874, 589, 2576, 7818, 488, 932, 2656, 3909, 5458, 3024, 7238, 910, 1168, 4279, 4180, 7367, 6375, 8671, 6967, 3458, 2300, 6244, 6517, 3801, 8672, 7738, 1540, 2369, 1172, 7238, 910, 2494, 6517, 8671, 373, 1540, 6234, 6244, 3256, 2649, 4279, 5533, 6277, 3909, 6322, 7238, 8501, 932, 69, 8692, 8298, 1285, 4611, 4353, 1540, 2300, 2369, 3688, 412, 3495, 1491, 3458, 2369, 7818, 3973, 3458, 7807, 4279, 6035, 4321, 3458, 2369, 7109, 3458, 6463, 3024, 7238, 5860, 1856, 3458, 607, 6322, 7238, 8336, 4090, 7738, 7728, 1982, 8846, 3458, 4550, 6967, 7818, 764, 7818, 2161, 5462, 2649, 4279, 3458, 2300, 5030, 7884, 1540, 858, 6234, 6277, 88, 3764, 3458, 137, 3654, 4279, 1614, 3458, 1830, 8152, 3030, 5310, 6479, 3540, 3458, 137, 3654, 7818, 7393, 3458, 1830, 8152, 7738, 5205, 8692, 63, 2939, 4279, 910, 7284, 4611, 8688, 4279, 3458, 2300, 6517, 3458, 6829, 6368, 7884, 6157, 2939, 2161, 4880, 1642, 1540, 2257, 7990, 3458, 5533, 6244, 2744, 6277, 7818, 6322, 7238, 434, 7336, 7738, 8088, 3683, 4279, 3458, 1830, 8152, 7151, 3458, 8460, 7990, 3458, 1830, 8152, 2855, 394, 7818, 2161, 457, 3688, 7001, 5310, 3458, 2369, 7238, 3310, 7284, 7818, 6244, 7874, 6664, 6967, 3688, 5627, 1153, 6027, 7884, 3458, 2369, 7738, 3458, 5949, 7884, 5411, 5145, 3458, 4629, 8786, 4279, 8298, 2300, 5774, 3909, 3683, 5774, 4071]"
1608,1,"[8298, 6244, 2234, 2300, 8692, 3458, 8283, 8343, 4518, 7884, 3458, 7308, 3683, 6244, 3458, 4819, 7738, 8856, 7748, 7884, 3458, 4364, 5361, 282, 7990, 6517, 927, 3458, 4331, 5774, 4410, 5030, 799, 4264, 6517, 3458, 6065, 2313, 7884, 3458, 8159, 2257, 7504, 7884, 5533, 4410, 4331, 8692, 7089, 9052, 7738, 2120, 8802, 2794, 3458, 6268, 4264, 9061, 3458, 8848, 1885, 5850, 7738, 3458, 3512, 2313, 479, 3458, 4053, 1286, 3909, 5458, 1556, 4126, 8118, 3458, 1830, 8152]"
1609,1,"[502, 8298, 2300, 4410, 4331, 1817, 2369, 7403, 3402, 3458, 3782, 6244, 6475, 3456, 5917, 3458, 5280, 8309, 3458, 1830, 8152, 6083, 1189, 1299, 5224, 745, 8692, 3576, 7738, 6530, 7738, 3458, 4772, 3782, 6476, 7738, 7039, 1189, 1885, 2990, 2742, 4176, 6299, 2234, 221, 6829, 6517, 5533]"
1610,0,"[5992, 2710, 3688, 1856, 3332, 1640, 2300, 5884, 5069, 8695, 4567, 6967, 3875, 3458, 3174, 2258, 6244, 1827, 8597, 4409, 8624, 6517, 4055, 2681, 4325, 4279, 910, 6053, 6244, 1827, 3182, 7336, 8692, 3458, 6833, 4409, 5901, 7884, 8624, 4321, 7269, 1540, 6936, 8695, 7238, 3956, 7738, 1827, 3182, 7336, 4409, 5901, 143, 8624, 4321, 5458, 3464, 7367, 7001, 6517, 3866, 1540, 5753, 4651, 6244, 2233, 4279, 910, 7392, 7109, 7367, 1831, 6244, 3909, 9018, 7954, 1614, 1119, 2664, 7818, 6224, 6264, 1461, 6003, 4321, 7884, 1026, 8692, 8298, 7308, 7738, 1556, 7238, 7392, 3769, 7441, 1058, 7238, 2257, 5924]"
1611,1,"[5361, 282, 5924, 8692, 6833, 7738, 7818, 3251, 2972, 8298, 2300, 7990, 5309, 7941, 4331, 8692, 4176, 3889, 1125, 4279, 5309, 8926, 3545, 7738, 3683, 6244, 6177, 6517, 3458, 4278, 7109, 7238, 6130, 1745, 5917, 3458, 6628, 7738, 1328, 7564, 6628, 6244, 2917, 7941, 479, 799, 8125, 3688, 4416, 6517, 3458, 3346, 4278, 7738, 1164, 1817, 3576, 8533, 3458, 6628, 1328, 7564, 5774, 3688, 2917, 3458, 2300, 3782, 1885, 2836, 7738, 3456, 2369, 6244, 7915, 4055, 3688, 1425, 6826, 7269, 4526, 8009, 3939, 7403, 479, 799, 8255, 4279, 6788, 3458, 4747, 4279, 3458, 6826, 2485, 7884, 932, 6829, 6961, 2937, 8210, 7211, 3683, 6244, 2562, 4279, 1556, 4279, 7595, 3482, 8692, 8570, 3327, 7738, 6115, 4834, 910, 6375, 6517, 3688, 2300, 4651, 6961, 3458, 756, 5774, 3688, 1817, 8287, 4279, 8298, 2300, 4601, 5130, 5774, 6277, 5008, 1375, 815, 799, 6298, 143, 3688, 5901, 7884, 6530]"
1612,1,"[2810, 7403, 2257, 3024, 5347, 7336, 3458, 5411, 6244, 1202, 5361, 739, 2234, 4477, 2372, 5446, 4409, 2034, 4279, 3185, 5134, 7738, 5458, 5286, 1119, 8692, 4176, 3961, 3134, 3458, 1928, 6244, 1797, 7738, 616, 6244, 4087, 4055, 3688, 1108, 8532, 8222, 779, 7738, 3683, 6244, 2810, 8830]"
1613,1,"[2300, 6244, 2810, 482, 7738, 5850, 6517, 3688, 7941, 4331, 3310, 4629, 3688, 5641, 8559, 2917, 5917, 1908, 7077, 7667, 5774, 3458, 8159, 5487, 7592, 6517, 2369, 6244, 5008, 5361, 1885, 4409, 3458, 1270, 4298, 7667, 2161, 273, 732, 2356, 3654, 7667, 5361, 6886, 6277, 5361, 1080, 1138, 7157, 4409, 4055, 3458, 6322, 5463, 6517, 3458, 2300, 7990, 5309, 7109, 5361, 8033, 3458, 4949, 4271, 7667, 6244, 4410, 7109, 3683, 3024, 1556, 4880, 7403, 4279, 1556, 3688, 3165, 8060, 1164, 5991, 1922, 8630, 3458, 4271, 5774, 6430, 7990, 3458, 7021, 7884, 932, 5952, 3909, 3393, 3458, 1542, 3089, 7884, 3458, 2300, 3458, 8453, 8404, 7884, 3458, 2300, 5774, 2810, 4735, 7738, 3023, 5774, 3511, 3688, 5130, 4409, 3458, 5582, 3909, 7818, 5927, 3024, 910, 7403, 6517, 3458, 8099, 8293, 3024, 3394, 7628, 7336]"
1614,1,"[2300, 5774, 6430, 5636, 5917, 2493, 7077, 7667, 5432, 8856, 7884, 3458, 8292, 1554, 5394, 3316, 8060, 2744, 7308, 2369, 6244, 7403, 5361, 1885, 4409, 1285, 4298, 6676, 3458, 2219, 3333, 7109, 3458, 2369, 6244, 262, 5361, 6322, 7083, 8060, 3743, 3688, 2784, 5074, 1984, 1885, 637, 1434, 6244, 5008, 7738, 3458, 5411, 6244, 5160, 7738, 3456, 5361, 6053, 1059, 5991, 622, 1164, 7755, 93, 464, 5361, 5441, 1556, 7700, 7109, 1885, 7238, 8157, 4651, 5361, 7333, 8671, 3023, 3683, 7819, 3688, 7403, 4601, 5130, 7738, 895, 4271]"
1615,1,"[3310, 4629, 3688, 8559, 2917, 5917, 1908, 7077, 7738, 5091, 6095, 3458, 2300, 5774, 6517, 3688, 7941, 4331, 4651, 5361, 5462, 5361, 1885, 5719, 3909, 2234, 2369, 2161, 4880, 2216, 8692, 3070, 5361, 8327, 7238, 5927, 6852, 6277, 5361, 6264, 2161, 3688, 8574, 1270, 2369, 4055, 3688, 613, 7809, 1928, 7738, 3070, 5553, 6517, 3458, 3654, 3458, 4601, 4271, 7738, 5130, 1885, 4410, 4055, 3688, 2810, 4719, 2873, 5361, 6322, 5463, 1434, 7990, 3458, 2300, 6967, 3683, 6244, 5766, 4467, 3939, 3023, 5774, 3688, 789, 7485, 3458, 2300, 2485, 4475, 8474, 240, 799, 6298, 3458, 2369, 6244, 2810, 482, 7915, 7738, 7981, 4055, 8570, 7738, 3327, 7738, 3688, 1156, 7728, 4074, 7932, 2784, 7818, 4076, 5774, 3909, 3458, 2369, 6244, 3688, 7869, 3117, 3458, 7807, 6244, 5766, 1425, 7738, 3458, 7858, 1885, 2810, 1400, 3939, 5361, 1885, 7238, 6914, 5394, 3683, 6967, 5361, 6322, 7705, 7100, 8671, 6517, 3458, 2369, 7827, 5917, 7990, 8369, 3458, 7719, 5774, 3070, 7109, 8125, 4055, 3688, 583, 7884, 7368, 3683, 6244, 2810, 5641, 7151, 1005, 965, 3024, 3394, 8901, 8298, 2300, 8692, 2072, 6967, 3683, 2810, 8040, 7738, 1501, 4279, 1138, 4279]"
1616,1,"[2836, 3782, 4601, 7738, 4242, 5130, 6244, 3458, 3512, 381, 5008, 4055, 1022, 2369, 7211, 5991, 484, 1827, 3458, 1434, 5774, 5327, 4279, 6052, 3688, 5031, 6244, 3566, 4055, 6517, 932, 5224, 4983, 5361, 4820, 5347]"
1617,1,"[7818, 1756, 3219, 221, 8369, 5917, 3688, 8369, 2257, 7990, 3458, 68, 9072, 2300, 2171, 7818, 1556, 4279, 4076, 8298, 5774, 3190, 7932, 7884, 479, 7238, 3458, 3512, 7368, 7818, 1556, 5368, 282, 6517, 3458, 5976, 3782, 2216, 2234, 2369, 4279, 3688, 7052, 348, 4611, 3592, 8298, 6244, 280, 4409, 3458, 4298, 1375, 2582, 3458, 5130, 7738, 4601, 756, 7504, 3458, 2369, 5283, 6244, 4874, 14, 7056, 6244, 273, 7738, 7887, 7738, 8856, 1793, 4458, 482, 6846, 3004, 5522, 7738, 8532, 3688, 3721, 4279, 1074, 8846, 4279, 3458, 5130, 1885, 5145, 3023, 6244, 3511, 3688, 6442, 6517, 3458, 2369, 7667, 6244, 2810, 2111, 4279, 2149, 2939, 4337, 6967, 6115, 7738, 7728, 6517, 7211, 3458, 4271, 7738, 5130, 6244, 280, 8468, 4928, 4176, 8298, 6244, 7238, 3688, 3134, 6967, 4753, 6929, 1885, 778, 3458, 4629, 2784, 7818, 3024, 4076, 5310, 3458, 2369, 5774, 3023, 6244, 3688, 7821, 4629, 3688, 2808, 4279, 8775, 4321, 4409, 7336, 8298, 6322, 7406, 4279, 910, 3688, 3134, 6967, 3458, 7821, 5917, 3458, 5582, 756, 5774, 3147, 799, 8687, 8532, 2844, 3458, 9088, 3015, 2300, 7738, 7110, 7615, 6517, 3458, 1125, 5361, 2161, 1434, 7738, 3688, 9094, 7884, 6829, 1549, 7990, 3458, 2300, 7738, 5458, 1885, 4421, 7738, 6517, 7062, 4279, 4772, 8974, 7172, 5533, 2810, 2589, 6967, 8692, 3458, 4855, 3023, 5774, 3688, 5008, 1283, 7884, 8467, 7738, 7884, 875, 8808, 7818, 1695, 4055, 1540, 4403, 7738, 8924, 3024, 3062, 8901, 3458, 3603, 1089, 8692, 3688, 3420, 4477, 7990, 3458, 6072, 7884, 3688, 5901, 449, 3458]"
1618,1,"[3458, 2300, 5774, 840, 6430, 7990, 3458, 7029, 7884, 406, 1375, 3688, 8343, 5636, 8085, 5917, 7564, 7077, 7738, 4200, 5710, 2363, 3458, 6268, 4264, 3688, 7869, 5295, 7109, 4162, 3683, 7819, 3290, 619, 4279, 5778, 7172, 3782, 4264, 2810, 2836, 7738, 3456, 5458, 967, 932, 587, 4279, 3586, 6517, 7718, 7667, 5774, 3062, 3394, 8901, 8298, 1891, 7738, 6651, 3458, 755, 4279, 7094, 2056, 4820, 2257, 5924, 7336]"
1619,1,"[282, 6517, 3688, 2300, 8692, 7877, 6833, 4055, 1540, 1022, 7403, 4331, 2810, 2836, 3782, 2496, 2873, 5224, 5411, 6268, 4264, 5850, 482, 204, 5774, 594, 3458, 2300, 5774, 4071, 4279, 3458, 1931, 8160, 3688, 1963, 7884, 7857, 7738, 1377]"
1620,1,"[3683, 3688, 2810, 5008, 2300, 3782, 4264, 2810, 2213, 2393, 5774, 2810, 3456, 3458, 1891, 5774, 4050, 3458, 7592, 1375, 7461, 5084, 8160, 5774, 3511, 1554, 6967, 2937, 6967, 3458, 2798, 3458, 2300, 5774, 482, 7738, 3458, 1434, 5774, 2810, 5008, 7818, 4820, 2257, 5924, 7336, 4651, 5361, 7094, 2056, 4279, 5533]"
