,review,sentiment
1377,shabby run down room sheets stank of smoke shower door had to be held shut to prevent flooding the bathroom blaring music from nightclub kept me awake until ear plugs in bathroom did help because my bed was literally vibrating from the music this hotel may be good value and right in the heart of dublin but it not suitable for business travellers who value their sleep and appreciate small creature comforts when away from home,0
1378,the location was good for what we needed on the nightfirst impression is good but the let down is when we got to the room room key was working bathroom was run down and shabby as was the bedroom definitely needs to be proof windows great for outside noise but noise in hotel due to krystle nightclub went on till about even though are provided not much well the scrambled eggs were just terrible hash brown over done as were the sausages croissants were also overcooked brown and dryon handing back the breakfast to the waitress she even commented on the eggs and reported the returned breakfast to the chef who sent her back into the kitchen with the plate last we heard or seen of the food no apologise or asked if we would like anything else the breakfast chef serving the hot food spent the majority of his time on his mobile phone,0
1380,we stayed one night in june after a tour of ireland i have to say that we had the best sleep at this hotel than any of the others we encountered it is centrally located easy to get to the luas train and walking over to shopping areas do let the area fool you it is a great little hotel very clean friendly and helpful staff,1
1381,good hotel just on the outskirts of town next to the park bus station just across the road along with the tram would go back nice little hotel also you get a free continental breakfast also free wifi and a good pizza shop just a cross the road with a few shops,1
1383,stayed here for two nights close to attractions and buses easy to find and bus from airport just stops around the corner staff are friendly and helpful very clean and tidy beds are comfy also restaurant down stairs is pricey and would be my only complaint,1
1384,the location is great next to the train station and public transportation the bus stop of to the airport is right next to the train station the breakfast is simple but i have no complaints because of the good price the room is clean and comfortable they gave me a quiet room,1
1385,exactly what it says on the tin the hotel is very pricey so do expect star luxury however it is right in the centre of temple bar so ideal for that the room was to a good standard and always kept clean daily however many improvements could be made but can not complain with the price we it is above a very busy bar i did hear this once during our stay but we were on the floor ideal for those who are planning on spending much time in the hotel and want to be right in the heart of temple bar,1
1386,my daughter and i stayed at this hotel last week and we liked it quite well it was clean the staff friendly and the breakfast was good and we didnt need to stop for a lunch break as breakfast was filling the view was great too we were on the third floor and we saw and heard lots of seagulls and life going by on the millenium and ha penny bridges which were directly opposite the hotel the location was great you could go nearly everywhere on foot as it is very near to nearly all the attractions one negative review for people who tend to have dufficulty sleeping is that there is a pub under the hotel so there is a lot of noise till about in the morning however when one books one is told when booking that there will be noise in the evening till the early hours of the morning so one knows what to expect in our case we both slept well as after a long day of sightseeing shopping and ending the day with a beer or two we were usually tired out all in all we enjoyed our stay in this hotel and i would recommend it to anyone who wants to be within easy reach of main attractions,1
1388,maple hotel was an uninspiring experience ok the location is good but that is the only positive response i can give we had a double the size of a cubicle one had to sit in the bed while the other we were on the first floor facing the heavily trafficked street thank god we had earplugs,0
1389,needed a for coldplay concert and saw leeson inn on for just under for night the fotos looked good and felt that for the price it must be good the reality was a dirty hole damp walls black spot all over curtains dirty brown carpet with car mats strategically covering stains badly broken glass in front window that permanently rattled noise from street all night the beds never seen a bed arrangement like it i could go on but could give the place any more airtime i would say that if you had a big smelly dog and needed to stay in an inn this would be the one as it has the ambiance of a dog kennel,0
1390,the hotel is in need in refurb the bathrooms especially but the staff at the hotel are very good people dec from behind the bar is a great asset to the hotel very friendly and welcoming and always going above and was a good selection of food at breakfast and a bar menu at dinner served a good selection of food i would visit the hotel again as the price is a good the rooms are ok and the staff are great,1
1391,we had a great stay at this hotel the staff where very friendly the breakfast where great could ask for more staff where very helpfulthe rooms where clean and a beautiful view we where more then happy and would visit again,1
1392,myself and my sister stayed here as we were in dublin for a concert the decor really needs a bit of tlc but the food and the staff are commendable i would have rated it out of apart from the decor,1
1393,we wanted a cheap hotel that offered free parking that was between town and marlay park so this hotel was perfect as other reviews have stated decor could do with updating especially the bathroom in the room but for the price paid and the fact that there was free parking which is rare we could complain bus to town right outside the door too,1
1395,i stayed at stauntons on the green for a single overnight stop in dublin and the hotel was convenient for all of the things i to do before moving on the staff was very friendly and helpful and though the room was older it was clean and tidy breakfast was great only note is that there is no parking but there is a parking garage on the northwest side of the green that will give you a discounted rate for an stay with a stamp from the hotel on your parking ticket the location is convenient to a number of restaurants and pubs just east of stephen green and apart from stephen green itself it also possible to reach a number of sites of interest such as patrick cathedral from the hotel on foot overall good value for the room service and location right in downtown dublin,1
1396,wonderful location to get to all the sites loved walking daily through st stephen green family room was great with the two rooms and two bathrooms fantastic full breakfasts friendly knowledgable and attentive staff especially katie and jake old world charm,1
1397,we stayed at stauntons on a saturday night before heading to the airport the service was great the porter met us at the taxi and brought all of our bags in we were able to leave our bags at the hotel while we went out for the day we were early when we returned our bags had been brought up to our room hooray we were on the second floor and as folks have noted there is no lift our room was beautiful we were in a triple with our young daughter the bathroom was beautiful and we appreciated the deep tub and plush towels at about the music started there was an outdoor concert in the park next door and it was loud our room faced the back garden the concert was nathan carter and it was great instead of being miffed we were happy to have a front row seat to this wonderful concert breakfast was not included in our rate but we went anyway because breakfast is tough to find early on a sunday service was very good always tough to pay full price for a full breakfast for a five year old but that was fine check out was easy and a taxi was called and promptly came to take us to the only beef and this is for irish hotels in general it was warm and without a top sheet only a duvet it was tough to get comfortable,1
1398,the building is georgian and i liked the location reception area and the sitting areas the breakfast included fresh fruit salad and a variety of breads and full irish breakfast was very well cooked and presented and the menu offered a choice including smoked salmon and scrambled eggs and also my room small i was comfortable and everything was clean i had booked a single but the room had a double bed which pleased me i did see that there were spacious double rooms available,1
1399,i was very pleased with my stay at stauntons on the green the staff was friendly and went out of their way to help with my luggage directions and restaurant ideas regrettably i was only there for one night the room was comfortable clean and well appointed i could easily have stayed a week,1
1400,the hotel is easy to find food in the bar was lovely the room itself was clean but would really benefit from a bit of tlc new windows we were on the second floor so the unit was loud there were building works at the back of the hotel which were quite loud with the single glaze windows and paint to cover bad patches on the walls the highlight of our stay was definitely the staff they could have been more helpful in every way from printing maps for us to the bar staff declan was a real tonic and seemed to be popular with all the guests,1
1401,we stayed at the tara towers hotel last hotel was conveniently located yo ucd walking distance to where we had our staff was very helpful and was sumptuous loved bus and dart stations were place to and comfy,1
1402,rooms are big beds are confortablecontinental breakfast okclean of bathrooms and bedroom okthe for going to the centre of dublin is in front of the hotelall the bedrooms have view to the see,1
1403,this hotel is a major dump some of the staff not all there was one young man who was so helpful in finding us a taxi after telling us that uber does have enough cars there were so rude and disinterested they should really find another job the room had lights that were broken some hanging out of the ceiling one of the night tables had a handle pulled off so they simply drilling another hole to the right and put another in the shower was built for people tall and the floor of the bathtub was so slippery that my year old niece fell and thought she broke her leg it is a terrible hotel pay a little more and stay somewhere else,0
1404,a hotel that can be reached by all means of transport from the airport we used the airport shuttle express in just minutes you will be infront of the hotel in about minutes you can be in street by the frequent buses they pass from just outside the hotel nos and just beside the hotel there is a food store which is open hours and a petrol station if you are to be using a hired car regarding the hotel it is clean with good breakfast the only problems were our room had a really noisy really headache bathroom extractor if somebody uses the bathroom at night he wakes up the rest we arrived saturday after and when we went down again at about and asked for the restaurant the receptionist told us that its till she should have told us when we arrived we had to go outside looking for a restaurant by walk but on the other hand when we needed to go out very early for our excursions they made us a good packed lunch thank you for heather and hannah they were very helpful,1
1405,before dublin prices rocketed i used to stay in the shelbourne but the room price now well out of reach so looked around and found stauntons it like a mini shelbourne quaint but spotlessly clean location just as good no long walks or lifts necessary and room is a minute from the front desk ca fault it completely recommend for business or pleasure trips,1
1406,booked this at the last minute based on price and location very happy with the decision the hotel was clean and comfortable and all the staff were freindly and helpful nice touches in the room coffee machine biscuits bottled water and mints would happily stay again,1
1407,the location is perfect close enough to the busy downtown far enough to have quite the hotel is clean the staff was very helpful and friendly breakfast not included unless you purchase it before hand a five minute walk to the buses tour bus airport bus perfect,1
1408,this is a quirky little hotel on the north side of the river liffey something to understand especially if it your first time in dublin is that the south side of the river is considered a little more up market than the north side that being said the hotel was good for what you paid and not run down just be aware there is a stigma attached to the north side we were on the floor and the elevator only goes to the so we had to go the last floor on a small creaky set of stairs the room we were in had a double and single bed with an en suite bathroom and over looked a courtyard so it was relatively quiet the staff was super friendly and check in went smoothly in addition the staff was attentive as we were coming and going there are a lot of restaurants coffees shops and shopping within a few minute walk also there is a major bus stop right outside the hotel for easy access to public transportation and is about a minute walk to the airlink to the airport the only negative is that the wifi would come and go in our room overall i would stay here again and it a perfect hotel for travelers,1
1409,we stayed for nights in july it a sweet little hotel in a great location everything is a short walking distance the staff was attentive and sweet there coffee machine and a kettle for tea in the room the complementary goody bag they left us for the concert was a beautiful gesture if you book breakfast on the night before you get a discount,1
1410,we booked a two bedroom apartment absolutely brilliant we were near street right in the heart of the city we will definitely book staff were extremely helpful and pleasant the only problem was having to walk quite a way as the apart ent was not in the actual hotel,1
1411,hotel is perfectly located within minutes walking distance of all the major attractions very clean and specious room very helpful and friendly staff can highly recommend this hotel good value for money for hotel in the city centre,1
1412,we stayed one night here in advance of a ferry trip and found it well located and happy to have our dog poppy which is always in all hotels which profess themselves to be dog friendly our room was clean and had a good sized bed there was a bit of noise from their bar next door but this was to be expected on a saturday had to leave early so missed breakfast but the kitchen had arranged for a packed breakfast for us to take ate in the restaurant and were allowed to take our dog with were friendly and helpful,1
1413,the first time i stayed at this hotel was on a friday to saturday as soon as you walk in this hotel feels very homely the staff are welcoming and friendly i had special religious requirements and the staff we able to accommodate these while being very respectful my stay was so nice that i came back a second time the following week where i stayed for a few more nights the hotel is conveniently located close enough to downtown dublin so you can walk there while being far enough to avoid the hordes of tourists the rooms are comfortable and clean i had one issue with plumbing and the response of the staff was excellent they moved me into another room and provided compensation for the inconvenience this is a professional outfit and yet at the same time personable i would highly recommend this hotel for anyone looking for a convenient friendly and comfortable stay in dublin a special mention to brian garvan at reception who helped out with recommendations for places to eat and visit also ann marie marcela and laura deserve a mention for being so responsive to email enquiries regarding reservations prior to and during the stay,1
1414,the staff were very nice from top to bottom the pub was nice and the breakfast was good the room was dirty and in great need of maintenance do look under the bed the lamp shades were barely hanging on the hot water faucet was loose the shower was leaking and the safe was in operable and broke either they plan on selling the property soon or plan to rent out each room until it ca be rented again the one i was in was very close to this point but on the positive side the location was great they can arrange parking for you about a block away underground and the staff is very nice bring earplugs and an open mind do pay too much and the place will be fine,0
1415,the maldron hotel pearse street is a clean comfortable hotel the hotel is walking distance from city center and about minutes from the dublin bus airlink pearse street station stop making this hotel ideal for a short stay on a long layover front desk staff is excellent and at times provided rooms are available will allow early recommended,1
1417,we had a very nice check in and check out friendly staff rooms were clean beds comfortable close to attractions and bus terminal breakfast was good different cereals eggs bacon toast tea coffee i would recommend this place,1
1418,solid hotel in perfect location at edge of temple bar with clean safe and spacious rooms and good value for money walk out the front door and you are right in the best tourist walking area in dublin,1
1420,stopped in for lunch after walking around the temple bar area meal was large good service was excellent and the staff could not do enough will go back again the bar area was nice plenty of beers on tap and a relaxing place,1
1421,i stayed here for nights recently and found it to be very good for my purposes the location is very close to everything i wanted to see in the central area of dublin and it s very close to the temple bar area i wasn t particularly interested in seeing that aspect of dublin though it was certainly worth walking through it s only a couple of blocks from the liffey river which is also enjoyable to stroll next to the hotel is situated on a very busy street with lots of vehicle and pedestrian traffic this is probably one of the reasons there are very heavy drapes that can be pulled to cover the windows at night i was one floor above ground level so there was a noticeable amount of noise it is not particularly quiet in the early part of the evening when there is a band playing in the bar downstairs and lots of street traffic this seemed to end by each evening so one could get some sleep after condition of the hotel is acceptable though there is very obvious wear and tear as a solo traveler this wasn t really a problem though if she had been with me my girlfriend might not have felt quite as comfortable the room was quite large as was the bathroom which was an aspect i appreciated after having stayed in very small rooms in amsterdam london paris and rome there was a with one of those retractable,1
1422,the loaction of this hotel is perfect really close to everything tge rooms however are pretty basic if not slightly below average it not fancy no fridge no toiletries no ac but they do have a coffee tray also my room view was facing a wall but i sure there are better ones if you ask worked perfectly in the staff were amazing very friendly helpful and nice also their bar legend bar is perfect great service and staff,1
1423,the parliament hotel is the location you want walking distance to grafton st temple bar area the river liffey is a bar on the main floor with friendly staff where you can also get your free breakfast if in the morning staff informed us the hotel will be going through major renovation as it was recently purchased and the last bookings were set for july which is a good thing as the floors and rooms are works fine in all locations i went to elevator is slow so you will likely end up taking the stairs as you will beat it every is though you will get a discount ticket that gives you almost off when you go to get your car two blocks away be ready to test your driving skills at the parking lot as the the spots are incredibly tight and you will see people trying several times to make it would stay again as i mentioned earlier the location was ideal,1
1424,we stopped for a drink during the day whilst walking around and went back in the evening just to watch the irish dancing and listen to the music friendly place large area so plenty of seating and was an enjoyable evening better than being on temple bar area which is much busier and more rowdy,1
1425,not brilliant rooms thread bare carpets on main stairs smells of damp in the stairwellwardrobes knocked up by inept carpenters bathroom had mildew on bath surrounds and the sink was sunk into what seemed to be an excuse of some old piece of kitchen work surface radiators were grubby rusty plaster falling out of wall supports good attempt to hide that behind the curtains folks advice for prospective guests avoid room advice for owners sort it out and put a bit of your profits back into your business all this for for two nights room only welcome to the rip off parliament hotel,0
1426,we normally stay a little way out of the city centre when we visit dublin but as were in town we had struggled to find accommodation and the parliament hotel turned out to be the most affordable option we could find hotel prices had inflated everywhere in town by at least however we were disappointed the location of the hotel is excellent on the edge of temple bar which we normally avoid like the plague so really accessible without being ridiculously busy and loud i slept really well on the third floor with the window open even with the fan in the room it would have been too warm and stuffy without there was very little noise though yes the walls are thin and floorboards creak could hear the music from the bar at all the doors slam a little too easily i suppose but that down to other guests not treating people with the level of respect that we afforded them when coming and going from the room the staff are approachable and personable and the downstairs has a pleasant atmosphere free entertainment in the evenings and is badly priced we ate there the first evening and the food was excellent the hotel has already stated on here that they are having a refurb in the coming months so i wo comment on the decor other than to say it just a bit tired the bed however i will not have a bad word said against yes it two,1
1427,there must be or maldron hotels in dublin this just south of the river towards the port pearce street is one of the main streets heading towards the centre nothing at all special about it but it a direct minutes walk to bridge temple bar or grafton hotel is modern well equipped nice rooms great buffet breakfast and if you lucky you may be able to get parked in the along the front tend to be fairly noisy especially early morning,1
1428,this hotel was clean and the rooms large however it really is near anything so you either have to walk quite a ways or take a taxi the hotel does have and traveling in july it was quite warm since our room looked out into a courtyard we could get any airflow windows only opened about at the most we opened our room door but they had painted the hall and fumes were overwhelming everything great other than lack of or a fan,1
1429,firstly i advise anyone booking the hotel to do it through as my partner and i had know where booked we just were going to see what was available so i searched the different sites when we arrived at the hotel i asked for two nights stay and reception told me no problem that would be plus another for parking i explained about how it was cheaper on so receptionist told me to go book it online i got the to nights bed n breakfast and parking for hotel was very comfortable shower was fantastic i want like that breakfast was brill set you up for the everything was in walking distance we will definitely stay again,1
1430,walk of about ten minutes to red bus good hotel clean and updated wonderful staff was very accommodating and efficientgood location in town for those who like to stroll restaurant is very nice with fresh veggies good food and fast staff,1
1433,we were street facing and although the part revellers were expected the constant noise of lorries unloading beer barrels street cleaners and the like kept us awake all night the staff were very helpful there really is nothing they can do about the noise the owners need to address the lack of air conditioning and windows the rooms need modernising but if you are staying for just one night or two it a great location breakfast was nothing special i would have liked a traditional full irish but it was more like an english chain hotel reception staff very helpful,0
1435,blooms hotel excellent location possibly is the main reason i rate the hotel as good coz it within minutes walk to airport bus stops sightseeing tour bus stop visitor centre temple bar area minutes walk to bridge and shopping street within mins walk to christ church cathedral st patrick cathedral within mins walk to guinness jameson and other shopping area totally no hassle for the location staffs were friendly helpful and fast every time we needed to call taxi welcome free guinness at vat pub was nice and we even ordered oyster mussels chicken wings which were expensive at all room is a bit old dusty and could be a bit noisy from the street at night sometimes but consider hotels are generally expensive in dublin blooms hotel would be the one which does smash your credit card and still offers excellent location decent pub restaurant with okay room,1
1436,very lucky with location not too far from pubs and shops unfortunately the windows are single pane so the noise from below is quite audible i suggest ear plugs if you need it quiet whilst you sleep hey we very helpful provided us with a fan as it was fairly warm at were even given drink vouchers each to have at the vat bar which is next door guinness larger or baileys two of us had a larger shandy for no extra cost is not included though for an irish breakfast but there are coffee shops and a tesco extra across the main road,1
1437,we stayed here for nights very comfortable stay we were concerned it maybe noisy but we were pleasantly surprised as our room was very quiet room and beds clean and comfortable bathroom very clean the bar attached provided some night time entertainment will definitely return,1
1439,great hotel on the doorstep of all the vibrant pubs of temple bar min walk from the river liffey all local buses and tour buses within a few yards lovely breakfast in the floor restaurant entertainment every night in the vat bar in the hotel look forward to coming back some day,1
1441,i seldom post an unfavourable review preferring to deal directly with the restaurant or hotel reference saturday we had occasion to overnight in dublin checked my favourite websites and for last minute price and location hotel seemed to fit the bill central and at very cheap indeed for dublin in july arrival our reservation made and paid for a few hours earlier was confirmed but we were asked for euros cash as a deposit for any room damage well travelled at years of age we were astonished at this request indicating that we were reluctant to stay at an establishment where the guests obviously trashed or ransacked the were advised that it was unusual for the charge to be levied but it was the managers idea and the reception staff could not get the policy were however advised that had we used an alternative website to book there would have been no charge which mystified us were given vouchers for a free drink at the bar at at check inwhen we looked at them later they expired at the room was adequate but when i dropped an earring on the bathroom floor i gave up the search early on as the discovery of a less than clean floor left me feeling a little illthe final insult came at checkout when we were advised that there was a chargeof two euros per bag if we wishedtoleave our small overnight bag with them for a few hours we felt sorry for all,0
1442,not impressed rude reception staff extremely rude manager myself two friends stayed in blooms as we attended a concert in dublin when we arrived back at hotel after our night out it took the doorman about minutes to answer the door there was anyone on the reception desk or answering the we were three women in a part of town who did appreciate being locked out at that hour of the night approximately it is safe anywhere the breakfast was horrible and i had to ask times for some ice for the oj as it was just sitting out all morning this hotel is a pure tourist trap and they should be ashamed to be changing people to stay there never again i wrote a review on their facebook page and they did i noticed that they only replied to which there were many of,0
1443,i was here in may it located right on the edge of temple bar and from my room i barely heard any noise at night it within walking distance of so many sights i was in dublin for three days and walked everywhere except for my visit to the gaol at which time i took the bus speaking of buses the one from the airport brings you within steps of the hotel i counted if i get back to dublin again i will definitely stay here,1
1445,the hotel is very central to the nightlife got there early and our room was ready which was a bonus the room was basic but clean unfortunately outside there was an air con unit which went off at regular intervals which did disturb our sleep it was better with the window shut but it was hot weather and we were melting no air con in the room what also did help was the amount of construction going on in the area but that was the hotels fault and it was very noisy the bar attached was nice and the food looked nice although we did partake only breakfast which was a buffet and was plentiful and tasty all in all the staff were polite and helpful and i would more than likely stay here again,1
1446,i called blooms this morning and spoke to grainne in reservations who was very plesant and professional my request was for a single room and grainne bet all the famous websites on price this i was surprised at bit she did it great work grainne,1
1447,myself and my husband stayed here lastnight and it was honestly the worst hotel we ever stayed in and we have stayed in many hotels over the time i never usually do reviews but feel the need to save someone else their money it mentions there is a nightclub but they do not give away the extent of the noise disturbances caused our room was literally vibrating it felt like we trying to sleep on the dancefloor i complained to the guy on reception and he could have cared less i got the impression from the staff that they are just there to do the transaction no attentiveness or presence about them at all i all for casual hotels but when they lose sight of customer satisfaction then it just leaves you angry that you spent your money there instead of a nicer hotel that actually cares about your experience for us it was a night away from our baby and crappy nights sleeps at home but instead we got an even crappier nights sleep they should at least offer cheaper rates for the lower floor levels that are most affected anyway to cut a long story short go somewhere else,0
1448,our room was very small but clean and comfortable and adequately catered to our needs all the staff we dealt with were friendly and helpful and we were made to feel hotel is in a fantastic position for exploring dublin and all it attractions,1
1450,loved the vat pub traditional irish music after from somewhere pounding driving music from nearby venue kept us awake all night long front desk was interested the next day when i reported it it more like a hostel taxi driver had had an ominous smirk when he dropped us off now i know why,0
1452,stayed at this hotel with a friend it was right by temple bar so it was positioned in such a great location the staff on reception were very helpful and we enjoyed the free entrance to club m worth a stay it has its own pub within the hotel and we were given a drinks token on arrival to get a free drink,1
1453,stayed here twice now and both times have been rooms are nice enough clean decent size and have everything you vat house pub downstairs is a nice of the night type place to have or before you set off however the true beauty of the hotel lies in the location right in the heart of templebar making the night life only a short walk away in all returning to dublin this is definitely the first place i would look to book,1
1454,this is a great hotel expensive but we got a good deal on a website provider the rooms were clean with pleasant staff the hotel is massive and quite posh my boyfriend and i got upgraded to the executive suite aswell which was amazing get the breakfast for which is absolutely amazing value as you get so much with it would come again,1
1455,stayed here for nights while on a visit to dublin hotel was spotless staff were warm and friendly room was lovely and bed was very comfy with crisp white bed linen great location with both dart and bus service on your doorstep the only thing missing was a fridge in the room however it was available on request will definitely be back well done to all a very comfortable stay,1
1457,unless you in town for a quick overnight you should find another option rooms totally outdated no air conditioning bad wifi connection no channel options on tv no ventilation in bathrooms worse coupled with hot week and no air expensive breakfast that is much better than a free continental breakfast no fridge in rooms front desk staff is friendly but did not get the same impression from the staff in the dubliner restaurant attached large amount of inviting seating space in the great because it much cooler than the rooms when it hot excellent concierge staff who help with the usual tourist stuff info about airport trips and getting taxis excessive bar smoke in the evenings if you staying in rooms with windows open above the restaurant,0
1459,clean hotel pleasant staff only fault was not being aware of construction work nearby which woke us very early each morning when we were away also breakfast not included in our price which may even have been a nice guesture considering we chose there as a rest period from work and not pre warned about the noise overall a lovely hotel,1
1460,most of the staff we encountered during our tour were absolutely brilliant and this place was no exception the staff were genuinely just plain nice they were also very good at their jobs so when you get to the tired and frustrated stage after a busy and tiring day touring then this place was just plain worth was also had taps that were easy to use they had a hot tap and a cold tap that mixed in the pipes and you did get scalded trying to use we had a very comfortable although i do have one bone to pick with the staff and that is the the staff took our baggage out the front door but refused to assist our drive with loading the bus this was the only aspect that i really could fault and did make me a little angry considering the amount of money they get paid by our tour did affect the rest of the service,1
1463,my wife and i arrived on july with a child and others off price was supposed to be at reception we were charged on asking why it costed more i was told it was because of the exchange rate doubt that this would have fluctuated by also time i have ever had to pay to park in the hotel car park which cost honestly though the rooms were a bit grubby and dated we we told that we had been upgraded to an executive room as there was construction work going on next door we were grateful of this however if we stayed in an executive room i would want to see the standard room found the staff quite rude in the breakfast in all not a grate experience will not be back,0
1464,stayed for one night the hotel looks good from the outside and reception area but as soon as you go in halls leading to rooms its like you stepped back in time to the rooms very dated we booked an executive room only difference it seems was the bed was bigger building site to the rear of the hotel so its very noisy from,0
1465,i am here for days yesterday the wifi did not work at all today it is intermittent either way it is not possible to work at breakfast today i had scrambled egg on toast with beans and the eggs and beans were cold which is a bit much given that breakfast costs so with not wifi no safe in the room and cold breakfast not great stay elsewhere,0
1467,we stayed nights on arrival no offer of any help with the bags and it only got worse staff decidedly unhappy in most areas breakfast was busy but again staff inattentive the hotel itself was tired and clearly ready for redevelopment which was happening on almost every side of the hotel avoid if possible as there are much better hotels nearby,0
1469,ballsbridge hotel is in a wonderful location close to the city centre but far enough away from the hustle and bustle i picked this hotel because of this i arrived much too early for our check in but the staff were extremely accommodating and i was in my room less than minutes later a huge thank you to steven at reception who was the most amazing help to me making sure our stay would be as relaxing and luxurious as possible very friendly and personable putting me in a great mood for the rest of the day and having very enjoyable light hearted conversation while he sorted out our room could not have asked for a better hotel and a better person to check us in absolutely superb customer service from steven and comfortable spacious have enjoyed my time here can not go wrong booking this hotel and i will definitely be coming back,1
1470,it is a nice hotel but it could do with a revamp getting a little run down looking rooms are nice and big shower not great power was good but heat kept altering no shower creaky to open we were unfortunate that there was building going on right across from our room and it started really early in the morning breakfast was nice but could do with staff been more informative a lot of people had to ask for coffee and tea to be told they had to help themselves from a particular area the pot of coffee i got was cold no member of staff enquired at any time if we were ok the meal in the dubliner was nice good price and nice staff not sure if i would stay again but rumour has it that it may not be there for long,1
1471,nice hotel and well located for aviva stadium a short walk to the left when coming out of the hotel leads you to and a few shops if you go straight ahead you have a walk of about minutes to st stephen grafton street and you can enjoy the georgian of shops and restaurants along the way our room for people was well fitted out and had most things that are required but no mini bar to keep drinks cool the bed was a proper bed beds were comfortable and the hotel was quiet overnight our room overlooked a construction site which became noisy at there is no air conditioning but a fan was provided fixtures and furnishings were generally good quality although our room had a stain on the carpet shampoo and shower gel are provided but not conditioner we stayed room only at a price of euro which was annoying when our friends stayed a few days earlier for a price of euro wifi was good we decided not to have breakfast at a cost of euro each we walked elsewhere and had breakfast for the of us for a total of euro the bar was expensive euro for a pint and a vodka it is a nice hotel but would only stay here again if attending the aviva stadium and i think that when there is an event at the aviva the hotel puts their prices up,1
1473,was the only place other than a hostel that we could get booked when attending a robbie williams concert in the aviva stadium and it was expensive but soooo worth it the hotel is within spitting distance of the stadium you can walk to it in about mins unfortunately when we arrived most of the carpark was taken up by a radio tourbus and we had to park nearly half a mile away and walk back with our cases in degree heat but we entered a large luxury air conditioned lobby the male receptionist dealt with us very efficiently and we were on our way to the room in minutes added security of having to use your room key to access the hallway to the elevators and rooms so no random people wandering about the rooms were large and airy very clean the bathroom was big too we didnt get time to try dinner or the bar as it was so busy breakfast the next morning was great wide selection and piping hot buffet the best coffee ive had in a hotel in a long time staff were all lovely so yes its expensive but a great hotel id like to go back when its not jam packed with robbie fans,1
1475,on arrival in dublin our accommodation had been double booked our party of ended up for night at the clayton and the staff could do enough for us the rooms were beautiful and the breakfast was amazing a gentleman called marcus spent the entire saturday morning on the telephone trying to find us another hotel to spend the weekend as the clayton was fully booked eventually marcus found us somewhere and we had a fantastic time all thanks to him his supervisor was also a lovely helpful lady we would all definitely return to this beautiful hotel,1
1476,from the moment i entered i was already impressed this hotel oozes luxury i had so many beautiful photos but due to a dodgy phone i have been unable to retrieve them for this review the staff go above and beyond to make your stay so lovely we received in a room i would personally live in it was so elegantly decorated and absolutely spotless we stayed days and it was cleaned daily on our first evening going for drinks in the bar the receptionist noticed us trying to take photos and offered to take them for us it is so difficult to get a good photo on a couple holiday she was so kind she would have stood there all evening to help us out it was so sweet i being a major rugby fan loved the fact that our room over looked the aviva best was yet to come when we went to breakfast the following morning wow i have never seen such a selection in a hotel every fried food you could possibly think of different varieties of eggs even tough it was buffet it did not taste at all like b b it was batch cooked nothing was soggy or kind of getting cold it was all superb a firm favourite of mine the cold meats and cheeses had an entire section to themselves along with every bread type known to was a banquet not a breakfast the location of the hotel was ideal arena walking,1
1478,stayed overnight at the ballsbridge ready for an early ferry crossing back to the uk the hotel is bright and clean the rooms spacious and very clean and a top notch american bed we wanted to experience dublin so took off on a hike towards temple bar its a good walk what a great cosmopolitan atmosphere the next morning we had to be at the port so wondered if we could get breakfast as they opened at they are very helpful and opened at we were not the only people to take advantage of this early opportunity now this is a proper breakfast just wish we had more time to enjoy the experience one downside is car parking euros is it me car parking should be included if you are paying euros for a night,1
1479,this is a perfectly decent hotel nothing spectacular but pleasant rooms good breakfast and a great location a minute walk up penbrooke takes you past beautiful georgian townhouses to a small community along the canal groceries a few bars good restaurants fast food bakery etc another minutes and you at stephen green all the best of dublin city center just a shortwalk away,1
1480,i do not know where to start day stay booked a classic twin room upon arrival we were informed that we were upgraded to a deluxe twin room visions of luxury came to how i was wrong no one offered to take our bags of which we had very heavy ones which was not too nice after having to walk a while the room looks like an elderly person winter lodge the room was dark and the colours felt heavy and outdated there was marks and chips all over the walls which looked awful the tv was probably the worst tv i seen in the past ten years it was not even digital and for a room that is disappointing furthermore there was no fridge at so if you want a cold drink or a cup of tea or cereal you are going to have to pay more for this and the breakfast is euro pp which is a lot if you want a bowl of rice crispies the room was very warm opening the window offered no relief and there is no air conditioning but i understand it is dublin not dubai the lock on the bathroom door did not work so there was a few close calls the whole establishment is not attractive and the photos are very misleading far nicer hotels in dublin,0
